Ticker,Variant_1M,Model_1M,PredPeakRetPct_1M,PredPeakDays_1M,PredPeakPrice_1M,PredDrawdownPct_1M,PredDrawdownPrice_1M,PeakRetMAEPct_1M,PeakDayMAE_1M,DrawdownMAEPct_1M,Variant_2M,Model_2M,PredPeakRetPct_2M,PredPeakDays_2M,PredPeakPrice_2M,PredDrawdownPct_2M,PredDrawdownPrice_2M,PeakRetMAEPct_2M,PeakDayMAE_2M,DrawdownMAEPct_2M,Variant_3M,Model_3M,PredPeakRetPct_3M,PredPeakDays_3M,PredPeakPrice_3M,PredDrawdownPct_3M,PredDrawdownPrice_3M,PeakRetMAEPct_3M,PeakDayMAE_3M,DrawdownMAEPct_3M,Variant_4M,Model_4M,PredPeakRetPct_4M,PredPeakDays_4M,PredPeakPrice_4M,PredDrawdownPct_4M,PredDrawdownPrice_4M,PeakRetMAEPct_4M,PeakDayMAE_4M,DrawdownMAEPct_4M,Variant_5M,Model_5M,PredPeakRetPct_5M,PredPeakDays_5M,PredPeakPrice_5M,PredDrawdownPct_5M,PredDrawdownPrice_5M,PeakRetMAEPct_5M,PeakDayMAE_5M,DrawdownMAEPct_5M,Variant_6M,Model_6M,PredPeakRetPct_6M,PredPeakDays_6M,PredPeakPrice_6M,PredDrawdownPct_6M,PredDrawdownPrice_6M,PeakRetMAEPct_6M,PeakDayMAE_6M,DrawdownMAEPct_6M
NVL,recent_focus,hist_gbm,4.4489080659093005,5.4,17.808538825237537,-7.459871012708358,15.778091992333229,7.730912990681487,5.6462275316466,6.479742905403614,recent_focus,ridge,-6.1255736427142935,3.0,16.005589693917216,-11.063062676540522,15.163747813649842,18.81737030941027,11.996290057287924,5.258256065201002,recent_focus,random_forest,26.26854929513088,23.5,21.52878765481982,-14.771073754235998,14.531531924902763,17.636627495853613,18.87268683607511,7.109654467229062,quarter_focus,random_forest,25.889108652013647,14.3,21.46409302516833,-7.934198164659065,15.69721921292563,17.38030669282246,17.59706164206164,21.350297098979738,quarter_focus,hist_gbm,22.968806887462964,20.4,20.966181574312436,-8.915194742456993,15.529959296411084,11.969338399327052,56.57974600861053,20.94043732354456,quarter_focus,hist_gbm,22.968806887462964,20.4,20.966181574312436,-8.915194742456993,15.529959296411084,11.969338399327052,56.57974600861053,20.94043732354456
VNINDEX,recent_focus,ridge,3.2475315969882272,12.5,1873.395486567872,-0.1640238940937357,1811.4938356488376,3.647283405034311,6.999297006346138,4.273155150185434,full_2y,hist_gbm,6.102454704545868,25.1,1925.1972098775736,-5.336830408933998,1717.6348132790154,3.699873557675489,13.447870276569912,5.473645870665422,full_2y,ridge,14.26366309067338,35.3,2073.2798876813413,-3.364793054315212,1753.4168394673668,4.2786378898046085,24.90610514484086,4.998571852682302,quarter_focus,random_forest,3.3460994220683307,5.5,1875.1839701836032,-10.67241330072652,1620.8222623823074,5.1588256765326,10.548357991834555,4.165342380004276,quarter_focus,random_forest,3.3460994220683307,5.5,1875.1839701836032,-10.67241330072652,1620.8222623823074,5.1588256765326,10.548357991834555,4.4408640007298645,quarter_focus,random_forest,3.3460994220683307,5.5,1875.1839701836032,-10.67241330072652,1620.8222623823074,5.1588256765326,10.548357991834555,4.4408640007298645
