Ticker,EngineRunAt,Sector,IsVN30,Last,Ref,ChangePct,SMA20,SMA50,SMA200,EMA20,RSI14,ATR14,ATR14Pct,Vol20Pct,Vol60Pct,MACD,MACDSignal,Beta60_Index,Corr60_Index,Z20,Ret5d,Ret20d,Ret60d,IntradayVol_shares,IntradayValue_kVND,IntradayPctADV20,ADTV20_shares,ADTV20Rank,ADTV20PctRank,High52w,Low52w,Ceil,Floor,TickSize,LotSize,OneLotATR_kVND,FloorValid,CeilValid,ValidBid1,ValidAsk1,TicksToFloor,TicksToCeil,SlippageOneTickPct,DistRefPct,DistSMA20Pct,DistSMA50Pct,Pos52wPct,GridBelow_T1,GridBelow_T2,GridBelow_T3,GridAbove_T1,GridAbove_T2,GridAbove_T3,PE_fwd,PB,ROE,ForeignFlowDate,ForeignRoomRemaining_shares,ForeignHoldingPct,NetBuySellForeign_shares_1d,NetBuySellForeign_shares_5d,NetBuySellForeign_shares_20d,NetBuySellForeign_kVND_1d,NetBuySellForeign_kVND_5d,NetBuySellForeign_kVND_20d,ProprietaryFlowDate,NetBuySellProprietary_shares_1d,NetBuySellProprietary_shares_5d,NetBuySellProprietary_shares_20d,NetBuySellProprietary_kVND_1d,NetBuySellProprietary_kVND_5d,NetBuySellProprietary_kVND_20d,CoMoveWithIndex20Pct,Corr20_Index,Beta20_Index,Ret20dVsIndex,Ret60dVsIndex,RelStrength20Rank,RelStrength60Rank,SectorBreadthAboveSMA20Pct,SectorBreadthAboveSMA50Pct,SectorBreadthPositive5dPct,SectorADTVRank,Ret20dVsSector,Ret60dVsSector,VNINDEX_ATR14PctRank,PositionQuantity,PositionPctADV20,PositionAvgPrice,EnginePortfolioMarketValue_kVND,PositionMarketValue_kVND,PositionWeightPct,PositionCostBasis_kVND,PositionUnrealized_kVND,PositionATR_kVND,PositionPNLPct,SectorWeightPct,BetaContribution
VNINDEX,2026-04-17T09:54:00.844413+07:00,,0,1820.4,1819.83,0.03132160696328601,1699.952,1748.0801999999999,1682.7532499999998,1734.0529955477339,65.427632204975,34.82988691794771,1.9133095428448532,1.8415162432296621,1.6598277747555328,16.279438688683513,-2.550755237018305,0.9999999999999997,1.0,1.9622052190857622,4.787871110394537,7.103635389875995,-2.4115186615186635,112829817.0,206984571579.72,0.1435017344581225,786260998.35,1.0,100.0,1918.46,1136.98,1947.2,1692.5,0.1,100,3482.988691794771,True,True,1820.3,1820.5,1279.0,1268.0,0.005493298176225006,0.03132160696328601,7.085376528278453,4.137098515274085,0.8745201412704101,1820.3,1820.2,1820.1,1820.5,1820.6,1820.7,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,76.4628533859303,0.0,0.0,,316200.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
NVL,2026-04-17T09:54:00.844413+07:00,Bất động sản,0,17.0,17.0,0.0,14.9625,13.363999999999999,14.663000000000002,15.297690769559486,70.55257045182091,0.8204790090387596,4.826347111992703,3.4258981071040058,3.463289667542601,1.1666349568341303,0.9229600823655709,0.7774744456243169,0.39541525326870686,1.324905994930047,1.7964071856287456,22.302158273381288,32.8125,2091100.0,35593795.0,0.08219546924548679,25440575.0,1.0,100.0,19.3,9.1,18.15,15.85,0.05,100,82.04790090387596,True,True,16.95,17.05,23.0,23.0,0.29411764705882354,0.0,13.617376775271506,27.2074229272673,0.7745098039215685,16.95,16.9,16.85,17.05,17.1,17.15,26.89,0.45,3.0026790995442054,2026-04-16,966449329.0,5.7,-4466100.0,-3910800.0,-17670900.0,-76429665.0,-66860795.0,-247107125.0,2026-04-16,160800.0,171800.0,5769141.0,2731850.0,2961675.0,92613355.0,60.0,0.5478500688414368,1.0812546128211387,15.198522883505293,35.22401866151866,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,76.4628533859303,18600.0,0.07311155506508796,16.43,316200.0,316200.0,100.0,305598.0,10602.0,15260.90956812093,0.03469263542300669,100.0,0.7774744456243169
