SnapshotDate,Ticker,HorizonMonths,HorizonDays,ForecastWindow,BaseClose,Variant,Model,EvalRows,PeakRetMAEPct,PeakDayMAE,DrawdownMAEPct,SelectionScore,PredPeakRetPct,PredPeakDays,PredPeakPrice,PredDrawdownPct,PredDrawdownPrice
2026-04-17,NVL,1,21,1M,17.05,recent_focus,hist_gbm,40,7.730912990681487,5.6462275316466,6.479742905403614,11.817718573130284,4.4489080659093005,5.4,17.808538825237537,-7.459871012708358,15.778091992333229
2026-04-17,VNINDEX,1,21,1M,1814.47,recent_focus,ridge,40,3.647283405034311,6.999297006346138,4.273155150185434,6.833755531078948,3.2475315969882272,12.5,1873.395486567872,-0.1640238940937357,1811.4938356488376
