Ticker,EngineRunAt,Sector,IsVN30,Last,Ref,ChangePct,SMA20,SMA50,SMA200,EMA20,RSI14,ATR14,ATR14Pct,Vol20Pct,Vol60Pct,MACD,MACDSignal,Beta60_Index,Corr60_Index,Z20,Ret5d,Ret20d,Ret60d,IntradayVol_shares,IntradayValue_kVND,IntradayPctADV20,ADTV20_shares,ADTV20Rank,ADTV20PctRank,High52w,Low52w,Ceil,Floor,TickSize,LotSize,OneLotATR_kVND,FloorValid,CeilValid,ValidBid1,ValidAsk1,TicksToFloor,TicksToCeil,SlippageOneTickPct,DistRefPct,DistSMA20Pct,DistSMA50Pct,Pos52wPct,GridBelow_T1,GridBelow_T2,GridBelow_T3,GridAbove_T1,GridAbove_T2,GridAbove_T3,PE_fwd,PB,ROE,ForeignFlowDate,ForeignRoomRemaining_shares,ForeignHoldingPct,NetBuySellForeign_shares_1d,NetBuySellForeign_shares_5d,NetBuySellForeign_shares_20d,NetBuySellForeign_kVND_1d,NetBuySellForeign_kVND_5d,NetBuySellForeign_kVND_20d,ProprietaryFlowDate,NetBuySellProprietary_shares_1d,NetBuySellProprietary_shares_5d,NetBuySellProprietary_shares_20d,NetBuySellProprietary_kVND_1d,NetBuySellProprietary_kVND_5d,NetBuySellProprietary_kVND_20d,CoMoveWithIndex20Pct,Corr20_Index,Beta20_Index,Ret20dVsIndex,Ret60dVsIndex,RelStrength20Rank,RelStrength60Rank,SectorBreadthAboveSMA20Pct,SectorBreadthAboveSMA50Pct,SectorBreadthPositive5dPct,SectorADTVRank,Ret20dVsSector,Ret60dVsSector,VNINDEX_ATR14PctRank,PositionQuantity,PositionPctADV20,PositionAvgPrice,EnginePortfolioMarketValue_kVND,PositionMarketValue_kVND,PositionWeightPct,PositionCostBasis_kVND,PositionUnrealized_kVND,PositionATR_kVND,PositionPNLPct,SectorWeightPct,BetaContribution
VNINDEX,2026-04-16T11:56:53.463596+07:00,,0,1818.7,1800.65,1.0024157942964962,1693.917,1747.9832000000001,1680.5113000000001,1725.0238371843375,63.10984725905241,35.597570527020615,1.9573085460505093,1.8529113244307198,1.6652103553010364,10.326603774899468,-7.258303718443759,0.9999999999999997,1.0,2.2884070390870486,2.51060317098859,5.065846670906682,-4.950803403644343,329740932.0,597351133383.54,0.41931709825720825,786376070.45,1.0,100.0,1918.46,1136.98,1926.6,1674.7,0.1,100,3559.7570527020616,True,True,1818.6,1818.8,1440.0,1079.0,0.005498432946610216,1.0024157942964962,7.366535668512686,4.045622406439597,0.8723447816962686,1818.6,1818.5,1818.4,1818.8,1818.9,1819.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,77.89473684210526,0.0,0.0,,1703295.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
NVL,2026-04-16T11:56:53.463596+07:00,Bất động sản,0,17.05,17.5,-2.571428571428569,14.8075,13.266999999999998,14.653000000000002,15.118500324249958,77.37342145264553,0.8182081635802025,4.798874859707933,3.5325832436516693,3.4390968936364077,1.1640951963819042,0.862041363748431,0.7789088347109518,0.39623200580600065,1.5186041377531758,11.111111111111116,34.61538461538463,35.65891472868217,14372000.0,246253195.0,0.567313960632627,25333415.0,1.0,100.0,19.3,8.93,18.7,16.3,0.05,100,81.82081635802025,True,True,17.0,17.1,15.0,33.0,0.2932551319648094,-2.571428571428569,15.144352524058768,28.514358935705154,0.7830279652844745,17.0,16.95,16.9,17.1,17.15,17.2,26.89,0.45,3.0026790995442054,2026-04-15,966317436.0,5.71,1727300.0,4295900.0,-14845600.0,30759520.0,71397375.0,-193664665.0,2026-04-15,30600.0,3511000.0,6638341.0,543355.0,58180305.0,102906005.0,65.0,0.6043510168228408,1.119556163295342,29.549537944477947,40.60971813232651,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,77.89473684210526,99900.0,0.39434083403283765,16.4,1703295.0,1703295.0,100.0,1638359.9999999998,64935.00000000023,81738.99554166224,0.03963414634146356,100.0,0.7789088347109518
