SnapshotDate,Ticker,Horizon,ForecastWindow,Base,ForecastDate,Variant,Model,EvalRows,PeakRetMAEPct,PeakDayMAE,DrawdownMAEPct,CloseMAEPct,TradeScoreMAEPct,TradeScoreHitPct,SelectionScore,PredPeakRetPct,PredPeakDay,PredDrawdownPct,PredCloseRetPct,PredPeakPrice,PredDrawdownPrice,PredClosePrice,PredRewardRisk,PredTradeScore,PredNetEdgePct,PredCapitalEfficiencyPctPerDay
2026-04-16,NVL,3,T+3,17.05,,full_2y,hist_gbm,40,4.399018751307261,0.7737338899444424,2.91196319156588,5.180678836796172,6.180952569601084,75.0,12.447114276180766,4.615839940742505,2.1,-5.860851889562323,-1.5096875631993765,17.837000709896596,16.050724752829623,16.792598270474507,0.7875715045730676,-1.245011948819818,-1.3050119488198182,-0.6214342613427706
2026-04-16,NVL,5,T+5,17.05,,full_2y,hist_gbm,40,6.105396185870961,1.2824804087294257,4.124248598923084,7.956242097994098,8.881109264778956,72.5,18.27384554422318,7.232974439180136,2.7,-7.389865930893215,1.6854770649354978,18.283222141880216,15.790027858782707,17.3373738395715,0.9787693723837132,-0.156891491713079,-0.216891491713079,-0.0803301821159551
2026-04-16,NVL,10,T+10,17.05,,recent_focus,ridge,40,8.21405361090302,3.656256102502799,4.529771780902523,8.35506661219373,11.251566439423923,60.0,23.04358605239451,9.511279984881838,5.6,-8.134476214700257,-0.9980141371333128,18.67167323742235,15.663071805393606,16.87983858961877,1.1692553686116245,1.3768037701815814,1.3168037701815811,0.2351435303895681
