SnapshotDate,Ticker,Horizon,ForecastWindow,Base,ForecastDate,Variant,Model,EvalRows,PeakRetMAEPct,PeakDayMAE,DrawdownMAEPct,CloseMAEPct,TradeScoreMAEPct,TradeScoreHitPct,SelectionScore,PredPeakRetPct,PredPeakDay,PredDrawdownPct,PredCloseRetPct,PredPeakPrice,PredDrawdownPrice,PredClosePrice,PredRewardRisk,PredTradeScore,PredNetEdgePct,PredCapitalEfficiencyPctPerDay
2026-04-16,NVL,3,T+3,17.0,,full_2y,hist_gbm,40,4.399018751307261,0.7737338899444424,2.9046957497054144,5.1879462786566375,6.17368512774062,75.0,12.44166369478542,4.9135360307741465,2.1,-5.260939238012125,-0.93254085882809,17.835301125231606,16.105640329537938,16.841468053999225,0.9339655541489876,-0.3474032072379787,-0.4074032072379787,-0.1940015272561803
2026-04-16,NVL,5,T+5,17.0,,full_2y,hist_gbm,40,6.105396185870961,1.2824804087294257,4.124248598923084,7.963727127934217,8.881109264778956,72.5,18.27758805919324,8.341328549086386,2.9,-7.41090272197966,1.529398095428235,18.418025853344684,15.740146537263458,17.2599976762228,1.125548244527245,0.9304258271067258,0.8704258271067258,0.3001468369333537
2026-04-16,NVL,10,T+10,17.0,,recent_focus,ridge,40,8.21405361090302,3.656256102502799,4.529771780902523,8.346073806438334,11.251566439423923,60.0,23.03908964951681,12.54384865150508,7.3,-7.465781433805377,3.8796457509319233,19.132454270755865,15.730817156253089,17.659539777658427,1.680178928719504,5.078067217699703,5.018067217699703,0.6874064681780415
