Ticker,Variant_1M,Model_1M,PredPeakRetPct_1M,PredPeakDays_1M,PredPeakPrice_1M,PredDrawdownPct_1M,PredDrawdownPrice_1M,PeakRetMAEPct_1M,PeakDayMAE_1M,DrawdownMAEPct_1M,Variant_2M,Model_2M,PredPeakRetPct_2M,PredPeakDays_2M,PredPeakPrice_2M,PredDrawdownPct_2M,PredDrawdownPrice_2M,PeakRetMAEPct_2M,PeakDayMAE_2M,DrawdownMAEPct_2M,Variant_3M,Model_3M,PredPeakRetPct_3M,PredPeakDays_3M,PredPeakPrice_3M,PredDrawdownPct_3M,PredDrawdownPrice_3M,PeakRetMAEPct_3M,PeakDayMAE_3M,DrawdownMAEPct_3M,Variant_4M,Model_4M,PredPeakRetPct_4M,PredPeakDays_4M,PredPeakPrice_4M,PredDrawdownPct_4M,PredDrawdownPrice_4M,PeakRetMAEPct_4M,PeakDayMAE_4M,DrawdownMAEPct_4M,Variant_5M,Model_5M,PredPeakRetPct_5M,PredPeakDays_5M,PredPeakPrice_5M,PredDrawdownPct_5M,PredDrawdownPrice_5M,PeakRetMAEPct_5M,PeakDayMAE_5M,DrawdownMAEPct_5M,Variant_6M,Model_6M,PredPeakRetPct_6M,PredPeakDays_6M,PredPeakPrice_6M,PredDrawdownPct_6M,PredDrawdownPrice_6M,PeakRetMAEPct_6M,PeakDayMAE_6M,DrawdownMAEPct_6M
NVL,recent_focus,hist_gbm,5.2602491145063075,6.3,17.894242349466072,-7.946823338954352,15.64904003237776,7.730566873065714,5.800703305362967,6.644349895832161,recent_focus,ridge,11.064312819872637,14.2,18.88093317937835,-4.334678802896775,16.26310460350755,18.65649810449171,11.976622163397224,4.890931012854314,recent_focus,ridge,20.631342248076304,58.1,20.50732818217297,-13.840114604800714,14.647180517183878,19.516375138962097,18.878686203874867,6.083822624359461,quarter_focus,random_forest,24.18453152134648,18.1,21.1113703586289,-7.121824703094759,15.789289800473892,17.67303224323515,18.564454304376177,20.43204439003543,quarter_focus,random_forest,24.18453152134648,18.1,21.1113703586289,-7.121824703094759,15.789289800473892,11.90471728545591,57.38947192275316,20.43204439003543,quarter_focus,random_forest,24.18453152134648,18.1,21.1113703586289,-7.121824703094759,15.789289800473892,11.904717285455911,57.38947192275316,20.43204439003543
VNINDEX,recent_focus,ridge,4.1434509552702465,10.9,1895.2337635192944,-1.686514138812264,1789.1383097476526,3.4777801699628896,7.168478893619131,4.228737521986742,full_2y,ridge,9.759917006286289,29.6,1997.4438976555,-3.111775887850981,1763.2009688601215,3.523210435184281,13.894694360342871,4.730824382611334,full_2y,ridge,12.947236182274317,42.1,2055.4476882158824,-5.06117739335556,1727.7251754424974,4.394102711144312,25.421145674297783,4.895730117569595,full_2y,ridge,15.09581674686217,48.0,2094.548201904422,-5.936988190063884,1711.7869078207602,5.903121213902435,36.84007620917833,5.494628426197304,quarter_focus,random_forest,2.441469365900496,4.9,1864.260591961467,-12.175141681496052,1598.2631191376304,6.193192577161132,12.23387630598568,4.175252965931781,quarter_focus,random_forest,2.441469365900496,4.9,1864.260591961467,-12.175141681496052,1598.2631191376304,6.193192577161132,12.23387630598568,4.175252965931781
