t,open,high,low,close,volume,date_vn
1726704000,68.903,69.091,68.621,69.091,980600,2024-09-19
1726790400,69.28,69.468,68.715,68.809,998500,2024-09-20
1727049600,68.809,68.997,68.621,68.715,552300,2024-09-23
1727136000,68.715,69.562,68.715,69.374,853100,2024-09-24
1727222400,69.656,69.656,69.186,69.468,665000,2024-09-25
1727308800,69.468,70.221,69.468,69.656,1109800,2024-09-26
1727395200,69.844,69.939,69.186,69.186,536000,2024-09-27
1727654400,69.186,69.28,68.715,68.903,646900,2024-09-30
1727740800,68.997,69.374,68.715,68.715,1032300,2024-10-01
1727827200,68.997,69.656,68.621,68.621,1053700,2024-10-02
1727913600,69.091,69.091,68.244,68.244,793300,2024-10-03
1728000000,68.527,69.374,68.244,68.997,867900,2024-10-04
1728259200,69.186,69.374,68.338,68.621,580700,2024-10-07
1728345600,69.091,69.091,68.338,68.338,637900,2024-10-08
1728432000,68.338,68.621,68.056,68.433,547200,2024-10-09
1728518400,68.903,69.28,68.244,68.997,1046200,2024-10-10
1728604800,69.186,69.374,68.903,68.903,603500,2024-10-11
1728864000,69.28,69.28,68.433,68.621,526200,2024-10-14
1728950400,68.433,68.715,68.15,68.433,596300,2024-10-15
1729036800,68.338,68.433,67.774,67.774,758400,2024-10-16
1729123200,67.774,68.056,67.021,67.303,739500,2024-10-17
1729209600,67.397,68.056,67.397,67.491,322500,2024-10-18
1729468800,67.491,67.491,67.115,67.491,469700,2024-10-21
1729555200,67.491,67.679,67.021,67.021,545500,2024-10-22
1729641600,67.021,67.021,66.55,66.738,667000,2024-10-23
1729728000,66.738,67.021,66.738,66.832,413400,2024-10-24
1729814400,66.832,67.209,66.738,66.738,322500,2024-10-25
1730073600,66.738,66.832,66.55,66.55,311300,2024-10-28
1730160000,66.55,66.926,66.55,66.644,352000,2024-10-29
1730246400,66.738,67.115,66.456,66.456,318400,2024-10-30
1730332800,66.832,66.832,66.362,66.362,620200,2024-10-31
1730419200,66.362,66.55,65.891,66.079,427300,2024-11-01
1730678400,66.268,66.268,65.797,65.797,461700,2024-11-04
1730764800,65.797,65.891,65.326,65.514,542000,2024-11-05
1730851200,65.891,66.926,65.797,65.985,501500,2024-11-06
1730937600,66.832,66.832,65.985,65.985,372800,2024-11-07
1731024000,66.079,66.644,65.891,65.891,428800,2024-11-08
1731283200,65.985,66.362,65.891,65.985,544200,2024-11-11
1731369600,65.985,66.362,65.703,65.703,425500,2024-11-12
1731456000,65.891,65.891,64.008,65.42,827600,2024-11-13
1731542400,65.138,66.173,64.95,64.95,543800,2024-11-14
1731628800,64.856,65.326,64.573,64.573,774000,2024-11-15
1731888000,64.573,65.044,64.291,64.95,936700,2024-11-18
1731974400,65.42,65.609,63.914,63.914,693100,2024-11-19
1732060800,63.914,64.385,63.538,63.632,711800,2024-11-20
1732147200,63.82,64.573,63.82,64.197,1167900,2024-11-21
1732233600,64.573,66.456,64.573,65.138,1015100,2024-11-22
1732492800,65.326,66.173,65.232,65.232,901200,2024-11-25
1732579200,65.326,65.797,65.326,65.514,448200,2024-11-26
1732665600,65.703,65.703,64.95,65.232,417500,2024-11-27
1732752000,65.232,65.891,65.232,65.232,442900,2024-11-28
1732838400,65.232,65.703,65.138,65.514,283000,2024-11-29
1733097600,65.609,65.703,64.95,65.138,404200,2024-12-02
1733184000,65.232,65.514,64.667,64.667,634300,2024-12-03
1733270400,64.667,65.138,64.479,64.573,308300,2024-12-04
1733356800,64.667,65.703,64.479,64.856,630900,2024-12-05
1733443200,65.797,65.797,64.95,65.138,430800,2024-12-06
1733702400,65.42,65.42,65.138,65.232,395900,2024-12-09
1733788800,65.326,65.514,64.95,64.95,402500,2024-12-10
1733875200,64.95,65.138,64.573,64.667,539000,2024-12-11
1733961600,64.761,64.95,64.479,64.479,516000,2024-12-12
1734048000,64.479,64.573,64.197,64.385,348000,2024-12-13
1734307200,64.479,64.573,64.103,64.103,350100,2024-12-16
1734393600,64.103,64.479,64.008,64.008,412900,2024-12-17
1734480000,64.385,64.667,64.291,64.479,504100,2024-12-18
1734566400,64.197,64.573,64.008,64.479,721400,2024-12-19
1734652800,64.479,64.761,64.385,64.573,341700,2024-12-20
1734912000,64.761,65.044,64.479,64.479,563700,2024-12-23
1734998400,64.573,64.667,64.197,64.197,509800,2024-12-24
1735084800,64.291,64.856,64.291,64.385,456300,2024-12-25
1735171200,64.573,65.514,64.479,64.479,997100,2024-12-26
1735257600,64.667,64.95,64.479,64.479,539900,2024-12-27
1735516800,64.573,64.761,64.197,64.197,402400,2024-12-30
1735603200,64.385,64.667,64.103,64.103,770800,2024-12-31
1735776000,64.291,64.479,64.008,64.103,427800,2025-01-02
1735862400,64.103,64.385,64.008,64.008,460500,2025-01-03
1736121600,64.008,64.197,63.349,63.538,673300,2025-01-06
1736208000,63.632,63.914,62.973,63.067,683200,2025-01-07
1736294400,63.067,63.255,62.691,63.161,521700,2025-01-08
1736380800,63.255,63.538,62.879,63.067,369400,2025-01-09
1736467200,63.067,63.538,62.785,62.785,422600,2025-01-10
1736726400,62.785,63.161,62.314,62.502,542400,2025-01-13
1736812800,62.596,63.444,62.596,62.973,397300,2025-01-14
1736899200,63.255,63.444,62.879,62.879,395000,2025-01-15
1736985600,63.161,63.349,62.691,62.973,493400,2025-01-16
1737072000,63.255,63.255,62.691,62.879,321700,2025-01-17
1737331200,63.255,64.197,62.879,63.726,662000,2025-01-20
1737417600,64.008,64.103,63.161,63.161,349300,2025-01-21
1737504000,63.538,63.538,62.785,62.879,313300,2025-01-22
1737590400,62.879,63.255,62.785,63.067,317100,2025-01-23
1737676800,63.067,63.914,62.879,63.914,432300,2025-01-24
1738540800,63.82,63.82,62.973,63.161,463200,2025-02-03
1738627200,62.973,63.349,62.973,63.161,398400,2025-02-04
1738713600,63.538,64.103,63.444,63.82,652400,2025-02-05
1738800000,64.197,64.197,63.538,63.632,539300,2025-02-06
1738886400,63.632,64.008,63.349,63.349,818200,2025-02-07
1739145600,63.255,63.632,62.973,63.349,732900,2025-02-10
1739232000,63.349,63.914,62.596,63.067,671300,2025-02-11
1739318400,63.067,63.538,63.067,63.161,344200,2025-02-12
1739404800,63.161,63.161,62.691,62.785,650700,2025-02-13
1739491200,63.349,63.914,63.067,63.726,1147200,2025-02-14
1739750400,63.726,64.385,63.538,63.82,762900,2025-02-17
1739836800,64.008,64.291,63.726,64.008,634400,2025-02-18
1739923200,64.197,64.95,63.914,64.667,1389800,2025-02-19
1740009600,65.138,65.232,64.479,64.761,601500,2025-02-20
1740096000,64.573,64.761,64.197,64.385,767500,2025-02-21
1740355200,64.197,64.761,63.82,64.573,1066000,2025-02-24
1740441600,64.667,65.232,64.291,64.667,809600,2025-02-25
1740528000,64.667,64.856,64.385,64.385,519300,2025-02-26
1740614400,64.385,64.573,63.914,64.008,809600,2025-02-27
1740700800,64.103,64.667,64.008,64.008,787600,2025-02-28
1740960000,64.103,64.667,64.103,64.573,647800,2025-03-03
1741046400,64.573,65.326,64.291,65.044,1445200,2025-03-04
1741132800,65.138,65.232,64.385,64.385,740500,2025-03-05
1741219200,64.291,64.479,64.103,64.291,829800,2025-03-06
1741305600,64.291,64.385,63.726,63.82,1398100,2025-03-07
1741564800,64.103,64.197,63.255,63.82,1420900,2025-03-10
1741651200,63.632,63.726,63.067,63.444,523600,2025-03-11
1741737600,63.82,64.291,63.444,63.914,761300,2025-03-12
1741824000,63.914,64.761,63.82,64.291,1088000,2025-03-13
1741910400,64.197,64.291,63.349,63.726,942800,2025-03-14
1742169600,63.82,64.385,63.726,64.197,1117200,2025-03-17
1742256000,64.573,65.797,64.103,65.044,2797200,2025-03-18
1742342400,65.044,65.703,64.573,64.761,703700,2025-03-19
1742428800,64.667,65.044,64.103,64.573,750000,2025-03-20
1742515200,64.479,64.573,63.726,63.726,1173400,2025-03-21
1742774400,64.008,64.008,63.067,63.255,1195100,2025-03-24
1742860800,63.538,63.632,63.161,63.255,767600,2025-03-25
1742947200,63.349,64.197,63.255,63.538,548300,2025-03-26
1743033600,63.632,64.008,63.161,63.255,426500,2025-03-27
1743120000,63.444,63.444,62.879,62.879,771800,2025-03-28
1743379200,62.879,62.879,62.126,62.879,727900,2025-03-31
1743465600,62.973,63.82,62.785,63.538,870900,2025-04-01
1743552000,63.255,63.632,63.067,63.161,254300,2025-04-02
1743638400,59.773,61.561,58.831,58.831,2014500,2025-04-03
1743724800,54.784,57.231,54.784,55.254,2745000,2025-04-04
1744070400,52.713,52.995,51.395,51.395,2632500,2025-04-08
1744156800,47.818,52.713,47.818,47.818,2768600,2025-04-09
1744243200,51.113,51.113,51.113,51.113,57500,2025-04-10
1744329600,54.69,54.69,52.525,54.69,2256900,2025-04-11
1744588800,56.29,56.29,55.16,55.725,1092600,2025-04-14
1744675200,55.537,55.819,54.69,54.784,840700,2025-04-15
1744761600,54.784,55.348,53.748,54.69,628800,2025-04-16
1744848000,53.936,54.878,53.654,54.69,483900,2025-04-17
1744934400,54.972,55.913,54.878,54.972,656600,2025-04-18
1745193600,54.972,55.254,54.407,54.69,300000,2025-04-21
1745280000,53.748,54.69,51.113,54.125,1110400,2025-04-22
1745366400,54.69,55.16,54.031,54.125,698300,2025-04-23
1745452800,54.125,54.595,53.936,54.125,410200,2025-04-24
1745539200,54.219,55.066,54.125,55.066,913600,2025-04-25
