t,open,high,low,close,volume,date_vn
1737072000,48.63,49.622,47.998,48.179,637800,2025-01-17
1737331200,48.359,48.901,48.359,48.81,200400,2025-01-20
1737417600,49.081,49.081,48.269,48.359,257900,2025-01-21
1737504000,48.63,48.81,48.359,48.45,201200,2025-01-22
1737590400,48.72,48.81,48.359,48.72,235100,2025-01-23
1737676800,48.45,48.81,48.45,48.54,302900,2025-01-24
1738540800,48.359,48.54,47.457,47.547,598200,2025-02-03
1738627200,47.637,47.818,47.277,47.547,438000,2025-02-04
1738713600,47.637,47.908,47.547,47.908,269800,2025-02-05
1738800000,47.998,47.998,47.547,47.547,352600,2025-02-06
1738886400,47.547,47.637,47.186,47.277,768400,2025-02-07
1739145600,47.096,47.277,46.916,47.096,645100,2025-02-10
1739232000,47.006,47.096,46.465,46.555,747000,2025-02-11
1739318400,46.645,46.916,46.645,46.825,90500,2025-02-12
1739404800,46.825,46.916,46.645,46.645,274800,2025-02-13
1739491200,47.277,47.277,46.465,46.555,668700,2025-02-14
1739750400,46.465,46.555,46.013,46.104,1115900,2025-02-17
1739836800,46.104,46.465,46.013,46.194,489700,2025-02-18
1739923200,46.194,46.374,46.104,46.284,871100,2025-02-19
1740009600,46.465,46.555,46.284,46.374,580300,2025-02-20
1740096000,46.555,47.096,46.374,46.735,751900,2025-02-21
1740355200,46.735,47.277,46.735,47.277,713800,2025-02-24
1740441600,48.269,48.269,47.006,47.277,484400,2025-02-25
1740528000,47.367,47.367,46.916,47.096,647800,2025-02-26
1740614400,47.096,47.186,46.735,47.096,457200,2025-02-27
1740700800,46.916,47.186,46.465,46.465,928900,2025-02-28
1740960000,46.916,46.916,46.465,46.645,580400,2025-03-03
1741046400,46.645,47.006,46.465,46.916,736100,2025-03-04
1741132800,46.916,47.006,46.555,46.735,480300,2025-03-05
1741219200,46.735,46.825,46.284,46.374,1209600,2025-03-06
1741305600,46.825,46.916,46.104,46.194,1424200,2025-03-07
1741564800,46.465,46.645,46.013,46.374,1214300,2025-03-10
1741651200,46.284,46.374,45.923,46.194,1571800,2025-03-11
1741737600,46.013,46.465,46.013,46.104,1576300,2025-03-12
1741824000,46.104,46.465,46.013,46.104,1125100,2025-03-13
1741910400,46.284,47.277,46.194,46.555,1387600,2025-03-14
1742169600,46.916,47.006,46.374,46.555,738900,2025-03-17
1742256000,46.555,46.825,46.104,46.104,1619800,2025-03-18
1742342400,46.284,46.284,45.833,45.833,2188100,2025-03-19
1742428800,45.923,46.104,45.562,45.653,1384600,2025-03-20
1742515200,45.833,45.833,45.382,45.382,1204900,2025-03-21
1742774400,45.382,45.472,45.021,45.021,1549500,2025-03-24
1742860800,45.201,45.292,44.705,44.705,1603600,2025-03-25
1742947200,44.705,45.201,44.57,44.705,1262300,2025-03-26
1743033600,44.705,44.841,44.615,44.705,988300,2025-03-27
1743120000,44.75,44.841,44.389,44.48,1139000,2025-03-28
1743379200,44.435,44.57,44.119,44.119,1125000,2025-03-31
1743465600,44.254,44.75,44.074,44.525,955800,2025-04-01
1743552000,44.57,44.615,44.299,44.48,630100,2025-04-02
1743638400,43.577,43.577,41.367,41.367,3156200,2025-04-03
1743724800,38.48,40.465,38.48,39.111,3848700,2025-04-04
1744070400,39.111,40.194,38.254,38.435,3263800,2025-04-08
1744156800,37.442,40.239,37.442,39.788,3152100,2025-04-09
1744243200,42.54,42.54,42.495,42.54,598500,2025-04-10
1744329600,43.307,44.75,42.54,44.209,4010000,2025-04-11
1744588800,44.66,44.886,43.803,44.66,2473300,2025-04-14
1744675200,44.254,44.299,43.126,43.938,2331300,2025-04-15
1744761600,43.487,43.758,42.72,42.946,1343400,2025-04-16
1744848000,42.675,42.856,42.359,42.405,1363100,2025-04-17
1744934400,42.765,43.307,42.585,42.72,845000,2025-04-18
1745193600,42.675,42.946,42.495,42.495,472500,2025-04-21
1745280000,42.405,42.856,40.6,42.044,1204500,2025-04-22
1745366400,43.126,43.848,42.765,43.848,1164100,2025-04-23
1745452800,44.209,44.525,44.029,44.389,1696900,2025-04-24
1745539200,44.389,44.66,44.119,44.66,1951100,2025-04-25
1745798400,44.615,46.284,44.435,46.194,1966300,2025-04-28
1745884800,45.833,45.833,43.397,43.397,4405000,2025-04-29
1746403200,43.217,43.442,42.54,43.217,1250000,2025-05-05
1746489600,43.713,43.713,43.081,43.171,789500,2025-05-06
1746576000,43.352,43.668,43.307,43.352,767300,2025-05-07
1746662400,43.397,43.983,43.397,43.803,858200,2025-05-08
1746748800,44.841,44.841,44.074,44.209,939400,2025-05-09
1747008000,44.389,44.66,44.209,44.615,1225700,2025-05-12
1747094400,44.75,44.75,44.389,44.435,1005900,2025-05-13
1747180800,44.299,44.795,44.299,44.66,1128000,2025-05-14
1747267200,44.66,45.653,44.66,45.382,1279400,2025-05-15
1747353600,45.382,45.743,45.292,45.562,699300,2025-05-16
1747612800,45.292,45.292,44.75,44.841,753400,2025-05-19
1747699200,44.66,45.021,44.615,44.931,583600,2025-05-20
1747785600,44.931,45.066,44.66,44.75,576400,2025-05-21
1747872000,44.75,44.841,44.57,44.795,793900,2025-05-22
1747958400,44.795,44.841,44.48,44.615,396500,2025-05-23
1748217600,45.021,45.021,43.938,44.615,715800,2025-05-26
1748304000,44.886,44.886,44.57,44.615,590800,2025-05-27
1748390400,44.75,44.841,44.435,44.615,597900,2025-05-28
1748476800,44.66,44.931,44.435,44.435,773000,2025-05-29
1748563200,44.435,44.48,43.938,43.983,1703200,2025-05-30
1748822400,43.983,44.525,43.803,44.344,569400,2025-06-02
1748908800,44.389,44.705,44.389,44.66,604500,2025-06-03
1748995200,44.75,45.743,44.705,45.201,1483800,2025-06-04
1749081600,45.111,45.292,44.66,44.66,994000,2025-06-05
1749168000,44.66,44.886,44.254,44.254,754000,2025-06-06
1749427200,44.254,44.57,44.074,44.074,923500,2025-06-09
1749513600,44.435,44.435,44.029,44.074,844500,2025-06-10
1749600000,44.119,44.299,44.074,44.209,347400,2025-06-11
1749686400,44.299,44.75,44.299,44.615,631300,2025-06-12
1749772800,44.57,44.57,44.119,44.299,961900,2025-06-13
1750032000,44.209,44.841,44.209,44.705,976600,2025-06-16
1750118400,44.75,45.833,44.705,45.066,1505900,2025-06-17
1750204800,45.066,45.201,44.66,44.66,1297100,2025-06-18
1750291200,44.841,44.976,44.389,44.615,1024900,2025-06-19
