Ticker,Model,ModelFamily,ModelClass,Horizon,EvalRows,OpenMAEPct,HighMAEPct,LowMAEPct,CumHighMAEPct,CumLowMAEPct,CloseMAEPct,RangeMAEPct,UpsideMissMAEPct,DownsideMissMAEPct,CumUpsideMissMAEPct,CumDownsideMissMAEPct,CloseDirHitPct,SelectionScore
VIC,random_forest,ML-tree-ensemble,RandomForestRegressor,1,30,0.701418549876598,1.4710045674626826,1.8112935173907911,1.789652891430518,1.6350116390020517,2.057387801571993,1.7848937528817987,0.8939170979979546,1.536920959315612,0.6147963245079936,1.1052561588202812,50.0,5.125248966217512
VIC,random_forest,ML-tree-ensemble,RandomForestRegressor,2,30,2.163817209721335,2.78165543700726,3.142090993036662,3.6846587509238105,2.778140203421465,3.3263393011641376,1.842960241260428,1.3760698917505465,2.426723049083494,0.8816620650138802,1.1455184799530496,43.333333333333336,7.713345730781864
VIC,random_forest,ML-tree-ensemble,RandomForestRegressor,3,30,3.8681086960914266,4.301922727850427,4.484778892347777,5.565195858007438,3.147913585069928,4.570319876815513,1.7829005457192408,1.9368933255137668,3.229656943620498,1.2076095683413048,1.1483041062423631,26.666666666666668,10.38449763553786
VIC,random_forest,ML-tree-ensemble,RandomForestRegressor,5,30,5.410617057680174,6.258356298300925,6.374898429481811,8.104104821351596,4.177070378862558,6.7945758685143005,1.9062939463357649,2.7445241684991624,4.196934606649287,1.839658287429199,1.1041143321427815,23.333333333333332,14.53483899000925
VIC,random_forest,ML-tree-ensemble,RandomForestRegressor,10,30,10.787871531565347,10.84115808680605,10.711034263253904,12.21679562957627,7.297018853979853,10.362917151615536,1.641878375059976,4.02234722375174,6.769042780915631,1.5696740307642818,1.9614399365401245,26.666666666666668,20.942016675757735
VIC,random_forest,ML-tree-ensemble,RandomForestRegressor,15,30,12.245400206613006,12.40501420824298,12.135499185507811,15.900385651500851,7.210152141632282,11.904562452367465,1.4022024661857186,1.6391617117252195,10.790734027323309,0.4532440830461471,2.0317285913922287,33.33333333333333,21.638642768722686
VIC,random_forest,ML-tree-ensemble,RandomForestRegressor,20,30,10.824740028157818,11.14405827980808,10.282074180351453,18.523009769364908,7.999160299284896,10.421035299514733,1.7978553980883931,0.6213785603194559,9.789565432032928,0.0,1.3372982653427294,36.666666666666664,17.918976944891906
