Ticker,SnapshotTimeBucket,Model,EvalRows,CloseMAEPct,RangeMAEPct,UpsideMissMAEPct,DownsideMissMAEPct,CloseDirHitPct,SelectionScore
VIC,AM_EARLY,random_forest,74,1.64354689258046,1.2543036464721986,0.3658200192320401,0.4041308388658804,54.054054054054056,2.1137291489335537
VIC,AM_LATE,random_forest,100,1.1800852256692276,1.352091305403051,0.2762550993674069,0.0975985195742324,51.0,1.4505058837355012
VIC,PM_EARLY,random_forest,75,0.8862633954753761,0.9204230492096626,0.2998026482598308,0.071025851655003,46.666666666666664,1.0541826904589406
VIC,PM_LATE,random_forest,75,0.7000563422077122,0.5483374388375121,0.1778480185746132,0.0971214942516279,46.666666666666664,0.6436438924023032
