SnapshotDate,Ticker,Horizon,ForecastWindow,Base,ForecastDate,Variant,Model,EvalRows,PeakRetMAEPct,PeakDayMAE,DrawdownMAEPct,CloseMAEPct,TradeScoreMAEPct,TradeScoreHitPct,SelectionScore,PredPeakRetPct,PredPeakDay,PredDrawdownPct,PredCloseRetPct,PredPeakPrice,PredDrawdownPrice,PredClosePrice,PredRewardRisk,PredTradeScore,PredNetEdgePct,PredCapitalEfficiencyPctPerDay
2026-04-16,NVL,3,T+3,17.1,,full_2y,hist_gbm,40,4.399018751307261,0.7737338899444424,2.91196319156588,5.173411394935707,6.180952569601084,75.0,12.443480555250536,4.312244299547158,2.0,-6.239001265517912,0.0848056521716336,17.837393775222566,16.03313078359644,17.11450176652135,0.6911754167097753,-1.9267569659707533,-1.9867569659707536,-0.9933784829853768
2026-04-16,NVL,5,T+5,17.1,,full_2y,hist_gbm,40,6.105396185870961,1.2824804087294257,4.124248598923084,7.948757068053979,8.881109264778956,72.5,18.27010302925312,6.770733911854739,2.7,-7.349540992763171,2.046984658830054,18.25779549892716,15.843228490237498,17.450034376659943,0.9212458190955922,-0.5788070809084314,-0.6388070809084314,-0.2365952151512708
2026-04-16,NVL,10,T+10,17.1,,recent_focus,ridge,40,8.21405361090302,3.656256102502799,4.529771780902523,8.364059417949125,11.251566439423923,60.0,23.048082455272205,8.862270734652839,5.2,-8.56859481947723,-1.7960885074313104,18.615448295625637,15.634770285869395,16.792868865229245,1.0342735210804992,0.2936759151756085,0.2336759151756085,0.0449376759953093
