Ticker,Variant_1M,Model_1M,PredPeakRetPct_1M,PredPeakDays_1M,PredPeakPrice_1M,PredDrawdownPct_1M,PredDrawdownPrice_1M,PeakRetMAEPct_1M,PeakDayMAE_1M,DrawdownMAEPct_1M,Variant_2M,Model_2M,PredPeakRetPct_2M,PredPeakDays_2M,PredPeakPrice_2M,PredDrawdownPct_2M,PredDrawdownPrice_2M,PeakRetMAEPct_2M,PeakDayMAE_2M,DrawdownMAEPct_2M,Variant_3M,Model_3M,PredPeakRetPct_3M,PredPeakDays_3M,PredPeakPrice_3M,PredDrawdownPct_3M,PredDrawdownPrice_3M,PeakRetMAEPct_3M,PeakDayMAE_3M,DrawdownMAEPct_3M,Variant_4M,Model_4M,PredPeakRetPct_4M,PredPeakDays_4M,PredPeakPrice_4M,PredDrawdownPct_4M,PredDrawdownPrice_4M,PeakRetMAEPct_4M,PeakDayMAE_4M,DrawdownMAEPct_4M,Variant_5M,Model_5M,PredPeakRetPct_5M,PredPeakDays_5M,PredPeakPrice_5M,PredDrawdownPct_5M,PredDrawdownPrice_5M,PeakRetMAEPct_5M,PeakDayMAE_5M,DrawdownMAEPct_5M,Variant_6M,Model_6M,PredPeakRetPct_6M,PredPeakDays_6M,PredPeakPrice_6M,PredDrawdownPct_6M,PredDrawdownPrice_6M,PeakRetMAEPct_6M,PeakDayMAE_6M,DrawdownMAEPct_6M
NVL,recent_focus,hist_gbm,4.918993200857545,6.5,17.88868834074621,-8.415086809017698,15.615227699062482,7.730566873065714,5.800703305362967,6.6516173376926275,recent_focus,ridge,3.143797923619413,7.1,17.58601754597711,-7.4500461752923695,15.779767127112653,18.65649810449171,11.976622163397224,4.883663570993849,recent_focus,ridge,6.925795291289397,49.5,18.230848097164845,-18.12016438018568,13.960511973178342,19.516375138962097,18.878686203874867,6.076555182498995,quarter_focus,random_forest,23.963232700637263,17.8,21.135731175458655,-6.987666837203554,15.858602804256794,17.67303224323515,18.564454304376177,20.43931183189589,quarter_focus,random_forest,23.963232700637263,17.8,21.135731175458655,-6.987666837203554,15.858602804256794,11.904717285455911,57.38947192275316,20.439311831895896,quarter_focus,random_forest,23.963232700637263,17.8,21.135731175458655,-6.987666837203554,15.858602804256794,11.904717285455911,57.38947192275316,20.439311831895893
VNINDEX,recent_focus,ridge,3.395971780928119,12.3,1880.73136830637,-0.6072262201992515,1807.914797945064,3.481510291225247,7.168478893619131,4.228737521986742,full_2y,ridge,9.986569254779024,30.3,2000.6117001167288,-2.6369096336463143,1770.995668527827,3.49524701798184,13.894694360342871,4.730824382611334,full_2y,ridge,13.1506976027054,40.0,2058.16592911417,-4.501861252405293,1737.0729445632487,4.46224272717419,25.421145674297783,4.895730117569595,full_2y,ridge,15.064458774928967,43.7,2092.976479332448,-5.728013623010434,1714.7697234028894,6.044079392398956,36.84007620917833,5.494628426197304,quarter_focus,random_forest,2.457655562314479,5.0,1863.6637716162752,-12.270531121580158,1595.7639471109055,6.34646355549713,12.23387630598568,4.175252965931781,quarter_focus,random_forest,2.457655562314479,5.0,1863.6637716162752,-12.270531121580158,1595.7639471109055,6.34646355549713,12.233876305985682,4.175252965931781
