t,open,high,low,close,volume,date_vn
1786590540,1794.13,1794.13,1793.71,1793.83,1686371,2026-08-13
1786590600,1793.77,1793.77,1793.06,1793.23,1277815,2026-08-13
1786590660,1793.22,1793.49,1792.98,1793.26,1008636,2026-08-13
1786590720,1793.25,1793.27,1792.73,1793.2,1239895,2026-08-13
1786590780,1793.08,1793.08,1792.73,1793.04,1010027,2026-08-13
1786590840,1792.96,1793.1,1792.34,1792.76,847674,2026-08-13
1786590900,1792.66,1792.66,1792.18,1792.29,1006916,2026-08-13
1786590960,1792.27,1792.61,1792.19,1792.44,1386636,2026-08-13
1786591020,1792.38,1792.38,1791.7,1791.89,1474770,2026-08-13
1786591080,1791.69,1791.84,1790.85,1790.85,1541042,2026-08-13
1786591140,1791.0,1791.09,1790.41,1790.81,2272092,2026-08-13
1786591200,1790.83,1791.04,1790.56,1790.64,1986491,2026-08-13
1786591260,1790.88,1791.5,1790.84,1791.37,1755210,2026-08-13
1786591320,1791.38,1791.63,1790.9,1791.63,1990347,2026-08-13
1786591380,1791.74,1792.61,1791.74,1792.42,1469403,2026-08-13
1786591440,1792.39,1792.45,1791.95,1791.95,1575201,2026-08-13
1786591500,1792.35,1792.95,1792.27,1792.35,1267820,2026-08-13
1786591560,1792.51,1792.65,1791.84,1791.84,2247716,2026-08-13
1786591620,1791.88,1792.53,1791.64,1792.53,1540640,2026-08-13
1786591680,1792.59,1792.87,1792.51,1792.87,1750910,2026-08-13
1786591740,1792.86,1792.86,1792.26,1792.28,1130380,2026-08-13
1786591800,1792.27,1792.27,1791.48,1791.48,1408513,2026-08-13
1786591860,1791.59,1791.82,1791.34,1791.63,1664032,2026-08-13
1786591920,1791.91,1791.93,1791.46,1791.89,2261891,2026-08-13
1786591980,1792.25,1792.34,1791.83,1792.26,1381992,2026-08-13
1786592040,1792.24,1792.24,1791.63,1792.03,1726460,2026-08-13
1786592100,1791.86,1792.35,1791.68,1792.35,1354172,2026-08-13
1786592160,1792.28,1792.44,1791.91,1791.91,2031987,2026-08-13
1786592220,1791.98,1792.2,1791.74,1792.12,1354639,2026-08-13
1786592280,1792.2,1792.86,1791.89,1792.86,1661036,2026-08-13
1786592340,1792.56,1793.13,1792.55,1792.62,1365625,2026-08-13
