t,open,high,low,close,volume,date_vn,best_bid,best_ask,bid_volume_1,ask_volume_1,bid_volume_2,ask_volume_2,bid_volume_3,ask_volume_3
1787210460,19.5,19.5,19.45,19.5,35100,2026-08-20,,,,,,,,
1787210520,19.45,19.5,19.45,19.5,145300,2026-08-20,,,,,,,,
1787210580,19.5,19.5,19.45,19.5,47400,2026-08-20,,,,,,,,
1787210640,19.5,19.5,19.45,19.45,30800,2026-08-20,,,,,,,,
1787210700,19.5,19.5,19.45,19.5,187000,2026-08-20,,,,,,,,
1787210760,19.5,19.5,19.45,19.5,176800,2026-08-20,,,,,,,,
1787210820,19.5,19.5,19.4,19.45,89500,2026-08-20,,,,,,,,
1787210880,19.45,19.5,19.4,19.5,181000,2026-08-20,,,,,,,,
1787210940,19.5,19.5,19.45,19.5,62000,2026-08-20,,,,,,,,
1787211900,19.4,19.4,19.4,19.4,1212600,2026-08-20,,,,,,,,
1787278500,19.7,19.75,19.65,19.7,794200,2026-08-21,,,,,,,,
1787278560,19.75,19.8,19.7,19.75,319300,2026-08-21,,,,,,,,
1787278620,19.75,19.85,19.75,19.8,290800,2026-08-21,,,,,,,,
1787278680,19.8,19.95,19.8,19.95,495600,2026-08-21,,,,,,,,
1787278740,19.9,19.95,19.9,19.95,540600,2026-08-21,,,,,,,,
1787278800,19.95,20.0,19.9,19.95,388500,2026-08-21,,,,,,,,
1787278860,19.95,19.95,19.8,19.8,507200,2026-08-21,,,,,,,,
1787278920,19.8,19.85,19.75,19.85,205800,2026-08-21,,,,,,,,
1787278980,19.85,19.9,19.85,19.9,177600,2026-08-21,,,,,,,,
1787279040,19.9,19.95,19.9,19.9,218400,2026-08-21,,,,,,,,
1787279100,19.9,19.95,19.85,19.9,175300,2026-08-21,,,,,,,,
1787279160,19.9,19.9,19.85,19.9,40100,2026-08-21,,,,,,,,
1787279220,19.9,19.9,19.85,19.85,290200,2026-08-21,,,,,,,,
1787279280,19.85,19.85,19.8,19.85,31500,2026-08-21,,,,,,,,
1787279340,19.85,19.85,19.8,19.85,36900,2026-08-21,,,,,,,,
1787279400,19.8,19.85,19.8,19.85,24400,2026-08-21,,,,,,,,
1787279460,19.85,19.85,19.8,19.8,16400,2026-08-21,,,,,,,,
