Ticker,FetchedAt,PriceboardTime,FloorCode,BasicPrice,FloorPrice,CeilingPrice,HighestPrice,LowestPrice,AccumulatedValue,AccumulatedVolume,MatchPrice,MatchVolume,CurrentPrice,CurrentVolume,ForeignBuyVolume,ForeignSellVolume,ForeignNetVolume,ForeignTotalRoom,ForeignCurrentRoom,BestBid1,BestAsk1,BidVolume1,AskVolume1,BestBid2,BestAsk2,BidVolume2,AskVolume2,BestBid3,BestAsk3,BidVolume3,AskVolume3,BestBid4,BestAsk4,BidVolume4,AskVolume4,BestBid5,BestAsk5,BidVolume5,AskVolume5,BestBid6,BestAsk6,BidVolume6,AskVolume6,BestBid7,BestAsk7,BidVolume7,AskVolume7,BestBid8,BestAsk8,BidVolume8,AskVolume8,BestBid9,BestAsk9,BidVolume9,AskVolume9,BestBid10,BestAsk10,BidVolume10,AskVolume10
TPB,2026-08-27T22:34:14.076800+07:00,14:46:24,10,14.5,13.5,15.5,14.75,14.5,60593.32,414370.0,14.7,70.0,0.0,0.0,44710.0,36280.0,8430.0,83221406.1,22416980.2,14.65,14.7,18120.0,34960.0,14.6,14.75,58120.0,27330.0,14.55,14.8,45680.0,27800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-08-28T02:05:55.806471+07:00,14:46:24,10,14.5,13.5,15.5,14.75,14.5,60593.32,414370.0,14.7,70.0,0.0,0.0,44710.0,36280.0,8430.0,83221406.1,22416980.2,14.65,14.7,18120.0,34960.0,14.6,14.75,58120.0,27330.0,14.55,14.8,45680.0,27800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-08-28T23:57:59.768083+07:00,14:46:25,10,14.7,13.7,15.7,14.8,14.6,97464.29,661850.0,14.65,10.0,0.0,0.0,10289.1,48780.0,-38490.9,83221406.1,22452201.9,14.65,14.7,14010.0,1970.0,14.6,14.75,34220.0,20040.0,14.55,14.8,11440.0,36230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-08-29T03:13:38.640696+07:00,14:46:25,10,14.7,13.7,15.7,14.8,14.6,97464.29,661850.0,14.65,10.0,0.0,0.0,10289.1,48780.0,-38490.9,83221406.1,22452201.9,14.65,14.7,14010.0,1970.0,14.6,14.75,34220.0,20040.0,14.55,14.8,11440.0,36230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-08-31T18:11:00.510771+07:00,14:46:25,10,14.7,13.7,15.7,14.8,14.6,97464.29,661850.0,14.65,10.0,0.0,0.0,10289.1,48780.0,-38490.9,83221406.1,22452201.9,14.65,14.7,14010.0,1970.0,14.6,14.75,34220.0,20040.0,14.55,14.8,11440.0,36230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-08-31T23:11:26.032412+07:00,14:46:25,10,14.7,13.7,15.7,14.8,14.6,97464.29,661850.0,14.65,10.0,0.0,0.0,10289.1,48780.0,-38490.9,83221406.1,22452201.9,14.65,14.7,14010.0,1970.0,14.6,14.75,34220.0,20040.0,14.55,14.8,11440.0,36230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-01T16:38:45.243088+07:00,14:46:25,10,14.7,13.7,15.7,14.8,14.6,97464.29,661850.0,14.65,10.0,0.0,0.0,10289.1,48780.0,-38490.9,83221406.1,22452201.9,14.65,14.7,14010.0,1970.0,14.6,14.75,34220.0,20040.0,14.55,14.8,11440.0,36230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-01T20:31:21.521422+07:00,14:46:25,10,14.7,13.7,15.7,14.8,14.6,97464.29,661850.0,14.65,10.0,0.0,0.0,10289.1,48780.0,-38490.9,83221406.1,22452201.9,14.65,14.7,14010.0,1970.0,14.6,14.75,34220.0,20040.0,14.55,14.8,11440.0,36230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-02T16:07:14.739115+07:00,14:46:25,10,14.7,13.7,15.7,14.8,14.6,97464.29,661850.0,14.65,10.0,0.0,0.0,10289.1,48780.0,-38490.9,83221406.1,22452201.9,14.65,14.7,14010.0,1970.0,14.6,14.75,34220.0,20040.0,14.55,14.8,11440.0,36230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-02T19:48:15.975903+07:00,14:46:25,10,14.7,13.7,15.7,14.8,14.6,97464.29,661850.0,14.65,10.0,0.0,0.0,10289.1,48780.0,-38490.9,83221406.1,22452201.9,14.65,14.7,14010.0,1970.0,14.6,14.75,34220.0,20040.0,14.55,14.8,11440.0,36230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-03T16:15:03.197945+07:00,14:46:28,10,14.65,13.65,15.65,14.6,14.5,46734.595,321360.0,14.5,20.0,0.0,0.0,36458.4,12950.0,23508.4,83221406.1,22426632.6,14.5,14.55,39940.0,7120.0,14.45,14.6,44480.0,11140.0,14.4,14.65,53740.0,18600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-03T19:51:16.260275+07:00,14:46:28,10,14.65,13.65,15.65,14.6,14.5,46734.595,321360.0,14.5,20.0,0.0,0.0,36458.4,12950.0,23508.4,83221406.1,22426632.6,14.5,14.55,39940.0,7120.0,14.45,14.6,44480.0,11140.0,14.4,14.65,53740.0,18600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-04T16:06:07.855797+07:00,14:46:24,10,14.5,13.5,15.5,14.8,14.5,126078.58,857860.0,14.7,140.0,0.0,0.0,191570.0,14060.0,177510.0,83221406.1,22230562.6,14.7,14.75,47730.0,39100.0,14.65,14.8,52520.0,69660.0,14.6,14.85,28970.0,86700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-04T19:44:48.897971+07:00,14:46:24,10,14.5,13.5,15.5,14.8,14.5,126078.58,857860.0,14.7,140.0,0.0,0.0,191570.0,14060.0,177510.0,83221406.1,22230562.6,14.7,14.75,47730.0,39100.0,14.65,14.8,52520.0,69660.0,14.6,14.85,28970.0,86700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-07T16:47:02.406131+07:00,14:46:24,10,14.7,13.7,15.7,14.8,14.5,75521.99,515150.0,14.55,100.0,0.0,0.0,36240.0,9360.0,26880.0,83221406.1,22264943.5,14.55,14.6,850.0,10840.0,14.5,14.65,51020.0,8430.0,14.45,14.7,15620.0,17990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-07T21:16:22.516767+07:00,14:46:24,10,14.7,13.7,15.7,14.8,14.5,75521.99,515150.0,14.55,100.0,0.0,0.0,36240.0,9360.0,26880.0,83221406.1,22264943.5,14.55,14.6,850.0,10840.0,14.5,14.65,51020.0,8430.0,14.45,14.7,15620.0,17990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-08T16:08:57.885809+07:00,14:46:25,10,14.55,13.55,15.55,14.65,14.5,80971.645,555930.0,14.5,140.0,0.0,0.0,6210.0,13410.4,-7200.4,83221406.1,22268433.5,14.5,14.55,66450.0,830.0,14.45,14.6,27180.0,14500.0,14.4,14.65,59180.0,11350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-08T19:53:59.058851+07:00,14:46:25,10,14.55,13.55,15.55,14.65,14.5,80971.645,555930.0,14.5,140.0,0.0,0.0,6210.0,13410.4,-7200.4,83221406.1,22268433.5,14.5,14.55,66450.0,830.0,14.45,14.6,27180.0,14500.0,14.4,14.65,59180.0,11350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-09T16:15:10.372223+07:00,14:46:24,10,14.5,13.5,15.5,14.6,14.45,33452.325,230760.0,14.45,70.0,0.0,0.0,24038.5,31540.7,-7502.200000000001,83221406.1,22250445.0,14.45,14.5,23680.0,8150.0,14.4,14.55,67120.0,9990.0,14.35,14.6,17390.0,16590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-09T19:59:58.898268+07:00,14:46:24,10,14.5,13.5,15.5,14.6,14.45,33452.325,230760.0,14.45,70.0,0.0,0.0,24038.5,31540.7,-7502.200000000001,83221406.1,22250445.0,14.45,14.5,23680.0,8150.0,14.4,14.55,67120.0,9990.0,14.35,14.6,17390.0,16590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-10T16:14:27.540723+07:00,14:46:24,10,14.45,13.45,15.45,14.5,14.4,61746.485,427660.0,14.45,100.0,0.0,0.0,4030.0,54850.0,-50820.0,83221406.1,22269893.5,14.4,14.45,29180.0,7270.0,14.35,14.5,25910.0,14170.0,14.3,14.55,28260.0,14090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-10T19:57:08.482039+07:00,14:46:24,10,14.45,13.45,15.45,14.5,14.4,61746.485,427660.0,14.45,100.0,0.0,0.0,4030.0,54850.0,-50820.0,83221406.1,22269893.5,14.4,14.45,29180.0,7270.0,14.35,14.5,25910.0,14170.0,14.3,14.55,28260.0,14090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-11T16:11:22.415695+07:00,14:46:28,10,14.45,13.45,15.45,14.45,14.15,91697.27,643750.0,14.15,20.0,0.0,0.0,10800.0,77430.0,-66630.0,83221406.1,22269233.9,14.15,14.2,13490.0,19380.0,14.1,14.25,27580.0,10330.0,14.05,14.3,43820.0,7110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-11T19:50:38.045084+07:00,14:46:28,10,14.45,13.45,15.45,14.45,14.15,91697.27,643750.0,14.15,20.0,0.0,0.0,10800.0,77430.0,-66630.0,83221406.1,22269233.9,14.15,14.2,13490.0,19380.0,14.1,14.25,27580.0,10330.0,14.05,14.3,43820.0,7110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-14T17:09:31.359555+07:00,14:46:23,10,14.15,13.2,15.1,14.25,13.95,93060.76,659550.0,14.0,60.0,0.0,0.0,10510.0,54300.0,-43790.0,83221406.1,22277276.1,13.95,14.0,22050.0,15780.0,13.9,14.05,32740.0,5860.0,13.85,14.1,14540.0,7580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-14T22:02:33.197590+07:00,14:46:23,10,14.15,13.2,15.1,14.25,13.95,93060.76,659550.0,14.0,60.0,0.0,0.0,10510.0,54300.0,-43790.0,83221406.1,22277276.1,13.95,14.0,22050.0,15780.0,13.9,14.05,32740.0,5860.0,13.85,14.1,14540.0,7580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-15T16:38:44.780671+07:00,14:46:24,10,14.0,13.05,14.95,14.35,14.0,238572.77,1685310.0,14.15,50.0,0.0,0.0,155540.0,207643.0,-52103.0,83221406.1,22166256.1,14.15,14.2,14380.0,140.0,14.1,14.25,78880.0,2870.0,14.05,14.3,64600.0,20700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-15T20:33:44.968259+07:00,14:46:24,10,14.0,13.05,14.95,14.35,14.0,238572.77,1685310.0,14.15,50.0,0.0,0.0,155540.0,207643.0,-52103.0,83221406.1,22166256.1,14.15,14.2,14380.0,140.0,14.1,14.25,78880.0,2870.0,14.05,14.3,64600.0,20700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-16T16:34:15.145115+07:00,14:46:22,10,14.15,13.2,15.1,14.25,14.0,65104.895,461970.0,14.0,130.0,0.0,0.0,6340.0,181550.0,-175210.0,83221406.1,22389566.1,14.0,14.05,49330.0,1000.0,13.95,14.1,33840.0,260.0,13.9,14.15,17700.0,22860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-16T20:31:31.451866+07:00,14:46:22,10,14.15,13.2,15.1,14.25,14.0,65104.895,461970.0,14.0,130.0,0.0,0.0,6340.0,181550.0,-175210.0,83221406.1,22389566.1,14.0,14.05,49330.0,1000.0,13.95,14.1,33840.0,260.0,13.9,14.15,17700.0,22860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-17T16:41:59.314329+07:00,14:46:25,10,14.0,13.05,14.95,14.3,13.95,124567.7,880720.0,14.05,10.0,0.0,0.0,43380.0,201130.0,-157750.0,83221406.1,22397006.1,14.05,14.15,70730.0,2310.0,14.0,14.2,124180.0,25500.0,13.95,14.25,30550.0,36490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-17T20:27:19.927931+07:00,14:46:25,10,14.0,13.05,14.95,14.3,13.95,124567.7,880720.0,14.05,10.0,0.0,0.0,43380.0,201130.0,-157750.0,83221406.1,22397006.1,14.05,14.15,70730.0,2310.0,14.0,14.2,124180.0,25500.0,13.95,14.25,30550.0,36490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-18T16:14:59.652873+07:00,14:46:23,10,14.05,13.1,15.0,14.35,14.1,97331.82,685580.0,14.1,50.0,0.0,0.0,85550.0,209878.5,-124328.5,83221406.1,22354059.1,14.1,14.15,34590.0,50.0,14.05,14.2,97910.0,30240.0,14.0,14.25,81190.0,28630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPB,2026-09-18T19:59:48.874116+07:00,14:46:23,10,14.05,13.1,15.0,14.35,14.1,97331.82,685580.0,14.1,50.0,0.0,0.0,85550.0,209878.5,-124328.5,83221406.1,22354059.1,14.1,14.15,34590.0,50.0,14.05,14.2,97910.0,30240.0,14.0,14.25,81190.0,28630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
