Ticker,FetchedAt,PriceboardTime,FloorCode,BasicPrice,FloorPrice,CeilingPrice,HighestPrice,LowestPrice,AccumulatedValue,AccumulatedVolume,MatchPrice,MatchVolume,CurrentPrice,CurrentVolume,ForeignBuyVolume,ForeignSellVolume,ForeignNetVolume,ForeignTotalRoom,ForeignCurrentRoom,BestBid1,BestAsk1,BidVolume1,AskVolume1,BestBid2,BestAsk2,BidVolume2,AskVolume2,BestBid3,BestAsk3,BidVolume3,AskVolume3,BestBid4,BestAsk4,BidVolume4,AskVolume4,BestBid5,BestAsk5,BidVolume5,AskVolume5,BestBid6,BestAsk6,BidVolume6,AskVolume6,BestBid7,BestAsk7,BidVolume7,AskVolume7,BestBid8,BestAsk8,BidVolume8,AskVolume8,BestBid9,BestAsk9,BidVolume9,AskVolume9,BestBid10,BestAsk10,BidVolume10,AskVolume10
GAS,2026-08-06T17:50:44.155610+07:00,14:46:09,10,70.5,65.6,75.4,71.4,69.8,47532.06,67420.0,69.8,170.0,0.0,0.0,9117.1,10452.4,-1335.2999999999993,118234538.0,113321478.7,69.8,70.0,70.0,100.0,69.7,70.3,670.0,30.0,69.6,70.4,470.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2026-08-07T13:02:07.889650+07:00,13:02:07,10,69.8,65.0,74.6,74.6,70.4,148697.17,202320.0,74.6,20.0,0.0,0.0,53520.0,13920.3,39599.7,118234538.0,113254216.4,74.6,0.0,43470.0,0.0,74.5,0.0,4040.0,0.0,74.4,0.0,230.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2026-08-07T16:16:42.176885+07:00,14:46:08,10,69.8,65.0,74.6,74.6,70.4,155493.23,211430.0,74.6,10.0,0.0,0.0,62180.0,13940.3,48239.7,118234538.0,113225566.4,74.6,0.0,65400.0,0.0,74.5,0.0,2140.0,0.0,74.4,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2026-08-10T13:03:35.879902+07:00,13:03:35,10,74.6,69.4,79.8,79.2,76.1,146666.02,188320.0,79.0,20.0,0.0,0.0,50232.5,18810.0,31422.5,118234538.0,113244333.6,78.9,79.0,460.0,1000.0,78.8,79.1,160.0,1200.0,78.7,79.2,5400.0,2390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2026-08-10T16:48:41.462635+07:00,14:46:09,10,74.6,69.4,79.8,79.8,76.1,235236.21,299720.0,79.8,10.0,0.0,0.0,61642.5,20659.4,40983.1,118234538.0,113230353.6,79.8,0.0,7890.0,0.0,79.7,0.0,1310.0,0.0,79.6,0.0,330.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2026-08-11T12:43:52.598102+07:00,11:29:56,10,79.8,74.3,85.3,80.6,78.1,52138.81,65570.0,79.1,120.0,0.0,0.0,3720.0,3501.1,218.9000000000001,118234538.0,113251118.3,79.1,79.2,6280.0,380.0,79.0,79.3,1360.0,230.0,78.9,79.4,340.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2026-08-11T16:14:59.604910+07:00,14:46:07,10,79.8,74.3,85.3,80.6,77.4,122330.32,155430.0,77.5,370.0,0.0,0.0,6620.0,4721.1,1898.9,118234538.0,113246818.3,77.5,77.6,1300.0,700.0,77.4,77.7,690.0,250.0,77.3,77.9,670.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2026-08-12T13:07:21.129618+07:00,13:07:17,10,77.5,72.1,82.9,79.5,77.2,61002.36,78000.0,78.7,40.0,0.0,0.0,7160.0,6870.0,290.0,118234538.0,113245929.4,78.7,78.9,650.0,10.0,78.6,79.0,430.0,950.0,78.5,79.1,850.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2026-08-12T16:33:17.632093+07:00,14:46:07,10,77.5,72.1,82.9,80.1,77.2,112954.58,143360.0,80.0,10.0,0.0,0.0,18120.0,14712.0,3408.0,118234538.0,113233349.4,79.9,80.0,120.0,2880.0,79.8,80.1,10.0,1740.0,79.7,80.2,80.0,1410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2026-08-13T13:08:46.226660+07:00,13:08:39,10,80.0,74.4,85.6,80.0,78.4,45185.62,57070.0,79.6,10.0,0.0,0.0,3532.7,8892.0,-5359.3,118234538.0,113245178.7,79.6,79.7,410.0,500.0,79.5,79.8,540.0,1630.0,79.4,79.9,310.0,1420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
