Ticker,FetchedAt,PriceboardTime,FloorCode,BasicPrice,FloorPrice,CeilingPrice,HighestPrice,LowestPrice,AccumulatedValue,AccumulatedVolume,MatchPrice,MatchVolume,CurrentPrice,CurrentVolume,ForeignBuyVolume,ForeignSellVolume,ForeignNetVolume,ForeignTotalRoom,ForeignCurrentRoom,BestBid1,BestAsk1,BidVolume1,AskVolume1,BestBid2,BestAsk2,BidVolume2,AskVolume2,BestBid3,BestAsk3,BidVolume3,AskVolume3,BestBid4,BestAsk4,BidVolume4,AskVolume4,BestBid5,BestAsk5,BidVolume5,AskVolume5,BestBid6,BestAsk6,BidVolume6,AskVolume6,BestBid7,BestAsk7,BidVolume7,AskVolume7,BestBid8,BestAsk8,BidVolume8,AskVolume8,BestBid9,BestAsk9,BidVolume9,AskVolume9,BestBid10,BestAsk10,BidVolume10,AskVolume10
VCB,2026-08-04T17:52:00.181394+07:00,14:46:25,10,60.8,56.6,65.0,60.9,59.6,305668.81,509310.0,60.0,20.0,0.0,0.0,118408.5,48399.7,70008.8,250670252.8,82308348.7,59.9,60.0,5440.0,1250.0,59.8,60.1,3910.0,2120.0,59.7,60.2,2560.0,4820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-05T14:28:19.384381+07:00,14:28:19,10,60.0,55.8,64.2,60.6,59.2,200071.86,334880.0,59.4,10.0,0.0,0.0,56220.0,47610.0,8610.0,250670252.8,82297516.4,59.3,59.4,2740.0,1720.0,59.2,59.5,9420.0,2360.0,59.1,59.6,9710.0,1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-05T17:48:06.944659+07:00,14:46:25,10,60.0,55.8,64.2,60.6,59.2,218702.57,366310.0,59.3,40.0,0.0,0.0,65410.0,49850.0,15560.0,250670252.8,82290304.4,59.3,59.4,40.0,920.0,59.2,59.5,12280.0,2720.0,59.1,59.6,13920.0,2080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-06T14:29:00.523641+07:00,14:28:59,10,59.3,55.2,63.4,59.5,58.5,164376.35,278610.0,59.2,10.0,0.0,0.0,115851.2,49230.0,66621.2,250670252.8,82224641.1,59.2,59.3,270.0,7750.0,59.1,59.4,3760.0,6460.0,59.0,59.5,16190.0,6220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-06T17:50:44.155610+07:00,14:46:27,10,59.3,55.2,63.4,59.5,58.5,174807.22,296280.0,59.0,10.0,0.0,0.0,122261.2,54320.0,67941.2,250670252.8,82219751.1,59.0,59.1,2870.0,540.0,58.9,59.2,2340.0,130.0,58.8,59.3,10840.0,3700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-07T13:02:07.889650+07:00,13:02:06,10,59.0,54.9,63.1,60.8,58.7,229639.68,382080.0,60.2,10.0,0.0,0.0,48441.7,100337.6,-51895.90000000001,250670252.8,82221829.9,60.1,60.2,9070.0,530.0,60.0,60.3,13070.0,2480.0,59.9,60.4,3430.0,7380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-07T16:16:42.176885+07:00,14:48:25,10,59.0,54.9,63.1,60.8,58.7,392536.84,652220.0,59.7,360.0,0.0,0.0,132407.8,178302.2,-45894.40000000002,250670252.8,82155289.9,59.7,59.8,2860.0,510.0,59.6,59.9,5830.0,1400.0,59.5,60.0,6450.0,4700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-10T13:03:35.879902+07:00,13:03:34,10,59.7,55.6,63.8,60.5,59.8,76917.23,128010.0,59.9,10.0,0.0,0.0,7716.0,26790.0,-19074.0,250670252.8,82266100.9,59.9,60.0,7470.0,1570.0,59.8,60.1,8200.0,1990.0,59.7,60.2,11360.0,6850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-10T16:48:41.462635+07:00,14:46:26,10,59.7,55.6,63.8,60.5,59.8,163236.87,271420.0,60.3,430.0,0.0,0.0,34376.0,68831.3,-34455.3,250670252.8,82238590.9,60.2,60.3,3790.0,240.0,60.1,60.4,2990.0,11550.0,60.0,60.5,9370.0,17510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-11T12:43:52.598102+07:00,11:30:20,10,60.3,56.1,64.5,60.8,60.2,121406.45,200800.0,60.3,40.0,0.0,0.0,14640.0,57904.0,-43264.0,250670252.8,82259567.2,60.3,60.4,8320.0,4740.0,60.2,60.5,11260.0,10110.0,60.1,60.6,7670.0,4090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-11T16:14:59.604910+07:00,14:46:24,10,60.3,56.1,64.5,60.8,59.6,244814.28,406560.0,59.8,350.0,0.0,0.0,52400.0,94404.0,-42004.0,250670252.8,82220697.2,59.8,59.9,990.0,3880.0,59.7,60.0,5290.0,8510.0,59.6,60.1,14430.0,3020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-12T13:07:21.129618+07:00,13:07:20,10,59.8,55.7,63.9,60.3,59.6,80404.86,133840.0,60.0,30.0,0.0,0.0,6401.5,31324.9,-24923.4,250670252.8,82313420.0,60.0,60.1,2600.0,1990.0,59.9,60.2,4720.0,9030.0,59.8,60.3,7190.0,8870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-12T16:33:17.632093+07:00,14:46:22,10,59.8,55.7,63.9,60.3,59.6,143013.23,238450.0,59.7,1090.0,0.0,0.0,11732.5,48323.9,-36591.4,250670252.8,82306689.0,59.7,59.8,20960.0,1120.0,59.6,59.9,10180.0,1810.0,59.5,60.0,9970.0,9640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-13T13:08:46.226660+07:00,13:08:43,10,59.7,55.6,63.8,60.5,59.9,109302.28,181690.0,60.1,10.0,0.0,0.0,25950.0,55487.1,-29537.1,250670252.8,82321366.9,60.0,60.1,12830.0,13720.0,59.9,60.2,15000.0,8940.0,59.8,60.3,8420.0,10680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-13T16:34:27.002759+07:00,14:46:25,10,59.7,55.6,63.8,60.5,59.1,273988.71,457970.0,59.5,100.0,0.0,0.0,113160.0,129837.1,-16677.100000000006,250670252.8,82240046.9,59.5,59.6,11320.0,1430.0,59.4,59.7,1990.0,2270.0,59.3,59.8,3880.0,6910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCB,2026-08-14T13:06:40.303018+07:00,13:06:39,10,59.5,55.4,63.6,59.6,59.0,99289.91,167610.0,59.1,110.0,0.0,0.0,31910.0,57800.0,-25890.0,250670252.8,82362068.9,59.0,59.1,22500.0,3730.0,58.9,59.2,6050.0,6990.0,58.8,59.3,11020.0,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
