Ticker,FetchedAt,PriceboardTime,FloorCode,BasicPrice,FloorPrice,CeilingPrice,HighestPrice,LowestPrice,AccumulatedValue,AccumulatedVolume,MatchPrice,MatchVolume,CurrentPrice,CurrentVolume,ForeignBuyVolume,ForeignSellVolume,ForeignNetVolume,ForeignTotalRoom,ForeignCurrentRoom,BestBid1,BestAsk1,BidVolume1,AskVolume1,BestBid2,BestAsk2,BidVolume2,AskVolume2,BestBid3,BestAsk3,BidVolume3,AskVolume3,BestBid4,BestAsk4,BidVolume4,AskVolume4,BestBid5,BestAsk5,BidVolume5,AskVolume5,BestBid6,BestAsk6,BidVolume6,AskVolume6,BestBid7,BestAsk7,BidVolume7,AskVolume7,BestBid8,BestAsk8,BidVolume8,AskVolume8,BestBid9,BestAsk9,BidVolume9,AskVolume9,BestBid10,BestAsk10,BidVolume10,AskVolume10
VIB,2026-08-25T12:19:45.695089+07:00,11:29:53,10,14.75,13.75,15.75,14.85,14.7,21469.53,145410.0,14.75,50.0,0.0,0.0,9750.0,4200.0,5550.0,16985988.4,5861751.0,14.7,14.75,46360.0,9740.0,14.65,14.8,42520.0,47500.0,14.6,14.85,25260.0,56900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-08-25T16:01:23.863401+07:00,14:45:05,10,14.75,13.75,15.75,14.85,14.6,45562.805,309530.0,14.65,100.0,0.0,0.0,13660.0,11130.4,2529.6000000000004,16985988.4,5857791.0,14.65,14.7,520.0,11770.0,14.6,14.75,33130.0,24520.0,14.55,14.8,15090.0,50710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-08-26T12:19:13.966072+07:00,11:30:21,10,14.65,13.65,15.65,14.7,14.5,37341.7,255280.0,14.55,10.0,0.0,0.0,5520.0,13840.0,-8320.0,16985988.4,5863101.4,14.55,14.6,29000.0,9230.0,14.5,14.65,63500.0,15630.0,14.45,14.7,24820.0,33930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-08-26T16:02:49.097068+07:00,14:46:26,10,14.65,13.65,15.65,14.8,14.5,114780.115,782110.0,14.65,2800.0,0.0,0.0,98790.0,35620.5,63169.5,16985988.4,5767811.4,14.65,14.7,58820.0,540.0,14.6,14.75,42920.0,23260.0,14.55,14.8,53580.0,43770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-08-27T22:34:14.076800+07:00,14:46:26,10,14.65,13.65,15.65,15.15,14.7,119255.91,799850.0,14.9,10.0,0.0,0.0,28050.0,122000.0,-93950.0,16985988.4,5796131.9,14.9,14.95,26170.0,3430.0,14.85,15.0,54610.0,35950.0,14.8,15.05,33180.0,41430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-08-28T02:05:55.806471+07:00,14:46:26,10,14.65,13.65,15.65,15.15,14.7,119255.91,799850.0,14.9,10.0,0.0,0.0,28050.0,122000.0,-93950.0,16985988.4,5796131.9,14.9,14.95,26170.0,3430.0,14.85,15.0,54610.0,35950.0,14.8,15.05,33180.0,41430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-08-28T23:57:59.768083+07:00,14:46:27,10,14.9,13.9,15.9,15.05,14.8,80866.79,540770.0,14.95,20.0,0.0,0.0,26340.0,64920.0,-38580.0,16985988.4,5797651.9,14.9,14.95,53390.0,7360.0,14.85,15.0,71280.0,26790.0,14.8,15.05,40390.0,31770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-08-29T03:13:38.640696+07:00,14:46:27,10,14.9,13.9,15.9,15.05,14.8,80866.79,540770.0,14.95,20.0,0.0,0.0,26340.0,64920.0,-38580.0,16985988.4,5797651.9,14.9,14.95,53390.0,7360.0,14.85,15.0,71280.0,26790.0,14.8,15.05,40390.0,31770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-08-31T18:11:00.510771+07:00,14:46:27,10,14.9,13.9,15.9,15.05,14.8,80866.79,540770.0,14.95,20.0,0.0,0.0,26340.0,64920.0,-38580.0,16985988.4,5797651.9,14.9,14.95,53390.0,7360.0,14.85,15.0,71280.0,26790.0,14.8,15.05,40390.0,31770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-08-31T23:11:26.032412+07:00,14:46:27,10,14.9,13.9,15.9,15.05,14.8,80866.79,540770.0,14.95,20.0,0.0,0.0,26340.0,64920.0,-38580.0,16985988.4,5797651.9,14.9,14.95,53390.0,7360.0,14.85,15.0,71280.0,26790.0,14.8,15.05,40390.0,31770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-01T16:38:45.243088+07:00,14:46:27,10,14.9,13.9,15.9,15.05,14.8,80866.79,540770.0,14.95,20.0,0.0,0.0,26340.0,64920.0,-38580.0,16985988.4,5797651.9,14.9,14.95,53390.0,7360.0,14.85,15.0,71280.0,26790.0,14.8,15.05,40390.0,31770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-01T20:31:21.521422+07:00,14:46:27,10,14.9,13.9,15.9,15.05,14.8,80866.79,540770.0,14.95,20.0,0.0,0.0,26340.0,64920.0,-38580.0,16985988.4,5797651.9,14.9,14.95,53390.0,7360.0,14.85,15.0,71280.0,26790.0,14.8,15.05,40390.0,31770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-02T16:07:14.739115+07:00,14:46:27,10,14.9,13.9,15.9,15.05,14.8,80866.79,540770.0,14.95,20.0,0.0,0.0,26340.0,64920.0,-38580.0,16985988.4,5797651.9,14.9,14.95,53390.0,7360.0,14.85,15.0,71280.0,26790.0,14.8,15.05,40390.0,31770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-02T19:48:15.975903+07:00,14:46:27,10,14.9,13.9,15.9,15.05,14.8,80866.79,540770.0,14.95,20.0,0.0,0.0,26340.0,64920.0,-38580.0,16985988.4,5797651.9,14.9,14.95,53390.0,7360.0,14.85,15.0,71280.0,26790.0,14.8,15.05,40390.0,31770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-03T16:15:03.197945+07:00,14:46:31,10,14.95,13.95,15.95,14.9,14.7,81748.33,551860.0,14.7,210.0,0.0,0.0,29840.0,41640.0,-11800.0,16985988.4,5794461.9,14.7,14.75,16680.0,3800.0,14.65,14.8,44970.0,13200.0,14.6,14.85,50410.0,11760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-03T19:51:16.260275+07:00,14:46:31,10,14.95,13.95,15.95,14.9,14.7,81748.33,551860.0,14.7,210.0,0.0,0.0,29840.0,41640.0,-11800.0,16985988.4,5794461.9,14.7,14.75,16680.0,3800.0,14.65,14.8,44970.0,13200.0,14.6,14.85,50410.0,11760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-04T16:06:07.855797+07:00,14:46:26,10,14.7,13.7,15.7,15.15,14.75,106845.7,712800.0,15.05,600.0,0.0,0.0,286640.0,89040.0,197600.0,16985988.4,5631401.9,15.0,15.05,36750.0,10600.0,14.95,15.1,22730.0,52630.0,14.9,15.15,37740.0,31170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-04T19:44:48.897971+07:00,14:46:26,10,14.7,13.7,15.7,15.15,14.75,106845.7,712800.0,15.05,600.0,0.0,0.0,286640.0,89040.0,197600.0,16985988.4,5631401.9,15.0,15.05,36750.0,10600.0,14.95,15.1,22730.0,52630.0,14.9,15.15,37740.0,31170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-07T16:47:02.406131+07:00,14:46:26,10,15.05,14.0,16.1,15.15,14.8,93006.58,620190.0,14.9,110.0,0.0,0.0,13350.0,62050.0,-48700.0,16985988.4,5745261.9,14.85,14.9,2800.0,11310.0,14.8,14.95,44650.0,6390.0,14.75,15.0,59680.0,22340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-07T21:16:22.516767+07:00,14:46:26,10,15.05,14.0,16.1,15.15,14.8,93006.58,620190.0,14.9,110.0,0.0,0.0,13350.0,62050.0,-48700.0,16985988.4,5745261.9,14.85,14.9,2800.0,11310.0,14.8,14.95,44650.0,6390.0,14.75,15.0,59680.0,22340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-08T16:08:57.885809+07:00,14:45:04,10,14.9,13.9,15.9,15.05,14.8,72071.685,481840.0,15.05,100.0,0.0,0.0,285500.0,3306.8,282193.2,16985988.4,5456581.9,15.0,15.05,29000.0,60170.0,14.95,15.1,6440.0,35330.0,14.9,15.15,52950.0,36870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-08T19:53:59.058851+07:00,14:45:04,10,14.9,13.9,15.9,15.05,14.8,72071.685,481840.0,15.05,100.0,0.0,0.0,285500.0,3306.8,282193.2,16985988.4,5456581.9,15.0,15.05,29000.0,60170.0,14.95,15.1,6440.0,35330.0,14.9,15.15,52950.0,36870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-09T16:15:10.372223+07:00,14:46:27,10,15.05,14.0,16.1,15.05,14.9,77998.825,521440.0,15.0,500.0,0.0,0.0,214750.0,19720.0,195030.0,16985988.4,5272998.7,14.95,15.0,6260.0,31310.0,14.9,15.05,3680.0,39950.0,14.85,15.1,66120.0,22620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-09T19:59:58.898268+07:00,14:46:27,10,15.05,14.0,16.1,15.05,14.9,77998.825,521440.0,15.0,500.0,0.0,0.0,214750.0,19720.0,195030.0,16985988.4,5272998.7,14.95,15.0,6260.0,31310.0,14.9,15.05,3680.0,39950.0,14.85,15.1,66120.0,22620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIB,2026-09-10T16:14:27.540723+07:00,14:46:26,10,13.7,12.75,14.65,13.8,13.65,39364.265,286900.0,13.7,110.0,0.0,0.0,3185.0,11888.5,-8703.5,16985988.4,5336613.7,13.7,13.75,2640.0,9370.0,13.65,13.8,36060.0,18700.0,13.6,13.85,38380.0,24440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
