SnapshotDate,Ticker,HorizonMonths,HorizonDays,ForecastWindow,BaseClose,Variant,Model,EvalRows,PeakRetMAEPct,PeakDayMAE,DrawdownMAEPct,SelectionScore,PredPeakRetPct,PredPeakDays,PredPeakPrice,PredDrawdownPct,PredDrawdownPrice
2026-04-17,NVL,1,21,1M,17.1,recent_focus,hist_gbm,40,7.687053341558681,5.6462275316466,6.479742905403614,11.773858924007476,4.479523942696929,5.4,17.865998594201177,-7.634160717619918,15.794558517286996
2026-04-17,VNINDEX,1,21,1M,1825.72,recent_focus,ridge,40,3.647283405034311,6.999297006346138,4.273155150185434,6.833755531078948,3.414353496692571,11.8,1888.0565346598155,-0.6266360669608626,1814.279379998282
