SnapshotDate,Ticker,Horizon,ForecastWindow,Base,ForecastDate,Variant,Model,EvalRows,PeakRetMAEPct,PeakDayMAE,DrawdownMAEPct,CloseMAEPct,TradeScoreMAEPct,TradeScoreHitPct,SelectionScore,PredPeakRetPct,PredPeakDay,PredDrawdownPct,PredCloseRetPct,PredPeakPrice,PredDrawdownPrice,PredClosePrice,PredRewardRisk,PredTradeScore,PredNetEdgePct,PredCapitalEfficiencyPctPerDay
2026-04-15,NVL,3,T+3,17.5,,full_2y,hist_gbm,40,4.397602829104249,0.7920806276448346,2.9619363912060743,5.106998352501942,6.234302305385,75.0,12.476609024143734,6.301158381862412,2.0,-5.736947754694622,1.166580054281467,18.60270271682592,16.49603414292844,17.70415150949926,1.0983468302820238,0.5642106271677898,0.5042106271677897,0.2521053135838949
2026-04-15,NVL,5,T+5,17.5,,full_2y,hist_gbm,40,6.042172738692872,1.3597034916417647,4.382757186169216,7.906284446217144,8.859912437896218,72.5,18.31058340705448,7.853291262347291,3.3,-7.237267741155022,4.692646523932424,18.874325970910775,16.233478145297873,18.321213141688172,1.0851182439595577,0.6160235211922691,0.556023521192269,0.1684919761188694
2026-04-15,NVL,10,T+10,17.5,,recent_focus,ridge,40,7.807546820048804,3.635003517249212,4.353476484107338,8.116649743332946,10.5972897584532,62.5,21.91082778019623,10.893046283018572,6.4,-9.27951974864419,8.982107974246276,19.40628309952825,15.876084043987266,19.0718688954931,1.17388039231342,1.6135265343743814,1.5535265343743814,0.242738520995997
