Ticker,EngineRunAt,Sector,IsVN30,Last,Ref,ChangePct,SMA20,SMA50,SMA200,EMA20,RSI14,ATR14,ATR14Pct,Vol20Pct,Vol60Pct,MACD,MACDSignal,Beta60_Index,Corr60_Index,Z20,Ret5d,Ret20d,Ret60d,IntradayVol_shares,IntradayValue_kVND,IntradayPctADV20,ADTV20_shares,ADTV20Rank,ADTV20PctRank,High52w,Low52w,Ceil,Floor,TickSize,LotSize,OneLotATR_kVND,FloorValid,CeilValid,ValidBid1,ValidAsk1,TicksToFloor,TicksToCeil,SlippageOneTickPct,DistRefPct,DistSMA20Pct,DistSMA50Pct,Pos52wPct,GridBelow_T1,GridBelow_T2,GridBelow_T3,GridAbove_T1,GridAbove_T2,GridAbove_T3,PE_fwd,PB,ROE,ForeignFlowDate,ForeignRoomRemaining_shares,ForeignHoldingPct,NetBuySellForeign_shares_1d,NetBuySellForeign_shares_5d,NetBuySellForeign_shares_20d,NetBuySellForeign_kVND_1d,NetBuySellForeign_kVND_5d,NetBuySellForeign_kVND_20d,ProprietaryFlowDate,NetBuySellProprietary_shares_1d,NetBuySellProprietary_shares_5d,NetBuySellProprietary_shares_20d,NetBuySellProprietary_kVND_1d,NetBuySellProprietary_kVND_5d,NetBuySellProprietary_kVND_20d,CoMoveWithIndex20Pct,Corr20_Index,Beta20_Index,Ret20dVsIndex,Ret60dVsIndex,RelStrength20Rank,RelStrength60Rank,SectorBreadthAboveSMA20Pct,SectorBreadthAboveSMA50Pct,SectorBreadthPositive5dPct,SectorADTVRank,Ret20dVsSector,Ret60dVsSector,VNINDEX_ATR14PctRank,PositionQuantity,PositionPctADV20,PositionAvgPrice,EnginePortfolioMarketValue_kVND,PositionMarketValue_kVND,PositionWeightPct,PositionCostBasis_kVND,PositionUnrealized_kVND,PositionATR_kVND,PositionPNLPct,SectorWeightPct,BetaContribution
VNINDEX,2026-04-15T23:46:21.600978+07:00,,0,1800.7,1800.65,0.0027767750534479774,1693.917,1747.9832000000001,1680.5113000000001,1725.0238371843375,63.10984725905241,35.597570527020615,1.976874022714534,1.8529113244307198,1.6652103553010364,10.326603774899468,-7.258303718443759,0.9999999999999997,1.0,1.958303365481134,2.51060317098859,5.065846670906682,-4.950803403644343,453460644.0,814554406751.21,0.5766460362158645,786376070.45,1.0,100.0,1918.46,1136.98,1926.6,1674.7,0.1,100,3559.7570527020616,True,True,1800.6,1800.8,1260.0,1259.0,0.005553395901593825,0.0027767750534479774,6.303909813763009,3.015864225697351,0.8493115626759482,1800.6,1800.5,1800.4,1800.8,1800.9,1801.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,79.98683344305464,0.0,0.0,,1652000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
NVL,2026-04-15T23:46:21.600978+07:00,Bất động sản,0,17.5,17.5,0.0,14.8075,13.266999999999998,14.653000000000002,15.118500324249958,77.37342145264553,0.8182081635802025,4.6754752204583,3.5325832436516693,3.4390968936364077,1.1640951963819042,0.862041363748431,0.7789088347109518,0.39623200580600065,1.8233407540247153,11.111111111111116,34.61538461538463,35.65891472868217,11082500.0,197410970.0,0.43746569501190424,25333415.0,1.0,100.0,19.3,8.93,18.7,16.3,0.05,100,81.82081635802025,True,True,17.45,17.55,24.0,24.0,0.2857142857142857,0.0,18.183353030558848,31.90623351172084,0.8264223722275795,17.45,17.4,17.35,17.55,17.6,17.65,26.89,0.45,3.0026790995442054,2026-04-15,966317436.0,5.71,1727300.0,4295900.0,-14845600.0,30759520.0,71397375.0,-193664665.0,2026-04-14,0.0,4497000.0,6559141.0,0.0,73400890.0,101786740.0,65.0,0.5483877983384218,1.0455036470935941,29.549537944477947,40.60971813232651,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,79.98683344305464,94400.0,0.3726303777047035,16.35,1652000.0,1652000.0,100.0,1543440.0000000002,108559.99999999977,77238.85064197112,0.0703363914373087,100.0,0.7789088347109518
