Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-13,204600,15.97158,747500,58.26082,-542900,-42.28924
2026-02-12,202900,15.86449,216400,16.92765,-13500,-1.06316
2026-02-11,551700,42.91869,203400,15.80624,348300,27.11245
2026-02-10,396000,30.67176,569900,43.8635,-173900,-13.19174
2026-02-09,389900,30.5789,187000,14.63096,202900,15.94794
2026-02-06,794000,62.20024,802000,63.0292,-8000,-0.82896
2026-02-05,770900,62.67635,1063900,85.1397,-293000,-22.46335
2026-02-04,556800,46.48021,443000,36.90481,113800,9.5754
2026-02-03,664000,55.64787,641000,53.70528,23000,1.94259
2026-02-02,676900,56.68487,2048300,170.77648,-1371400,-114.09161
2026-01-30,368400,31.04866,771711,64.954231,-403311,-33.905571
2026-01-29,1464400,121.7102,2219700,184.77716,-755300,-63.06696
2026-01-28,622200,48.94053,450400,35.27031,171800,13.67022
2026-01-27,608700,46.90952,94400,7.26209,514300,39.64743
2026-01-26,228804,17.91651,548594,42.61452,-319790,-24.69801
2026-01-23,647700,51.60281,197100,15.65809,450600,35.94472
2026-01-22,605300,48.37533,310704,24.811488,294596,23.563842
2026-01-21,933000,73.86407,422400,33.48592,510600,40.37815
2026-01-20,1041800,83.88209,687009,55.125511,354791,28.756579
2026-01-19,780213,63.38477,725785,58.43552,54428,4.94925
2026-01-16,1096500,91.02792,1057500,87.73687,39000,3.29105
2026-01-15,980900,79.27622,506500,40.91788,474400,38.35834
2026-01-14,735703,59.334421,1026200,82.64539,-290497,-23.310969
2026-01-13,581500,46.61766,384600,30.96815,196900,15.64951
2026-01-12,617304,47.91022,581585,44.74006,35719,3.17016
2026-01-09,427600,33.26384,745800,57.70072,-318200,-24.43688
2026-01-08,443900,34.80683,200700,15.74316,243200,19.06367
2026-01-07,541600,42.08037,497505,38.669879,44095,3.410491
2026-01-06,643900,49.24665,237808,18.262802,406092,30.983848
2026-01-05,208000,38.31551,50090015862370,0.0,-50090015654370,38.31551
2025-12-31,148600,11.43455,182200,13.9852,-33600,-2.55065
2025-12-30,143800,10.94787,554908,42.155142,-411108,-31.207272
2025-12-29,65800,4.95132,74800,5.6183,-9000,-0.66698
2025-12-26,217500,16.21725,589311,44.125491,-371811,-27.908241
2025-12-25,107800,8.251,108600,8.2902,-800,-0.0392
2025-12-24,154700,11.70127,126600,9.58637,28100,2.1149
2025-12-23,143500,10.95959,285512,21.748598,-142012,-10.789008
2025-12-22,126400,9.59033,140900,10.68112,-14500,-1.09079
2025-12-19,209900,15.73259,176304,13.192136,33596,2.540454
