Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-25,1201800,111.7766,1243300,115.4904,-41500,-3.7138
2026-02-24,1263100,105.79465,10886000,112.31587,-9622900,-6.52122
2026-02-23,746500,68.76499,309100,28.50759,437400,40.2574
2026-02-13,1084900,100.4814,1912400,177.06538,-827500,-76.58398
2026-02-12,1516400,140.4287,1889800,175.26068,-373400,-34.83198
2026-02-11,1408000,128.04663,2048500,185.86162,-640500,-57.81499
2026-02-10,1217200,108.2063,1342800,119.11046,-125600,-10.90416
2026-02-09,1596900,142.48112,1335000,119.14934,261900,23.33178
2026-02-06,4513600,398.04592,1559400,138.0953,2954200,259.95062
2026-02-05,577900,52.68678,947800,86.16877,-369900,-33.48199
2026-02-04,1184500,107.98974,1261700,115.11223,-77200,-7.12249
2026-02-03,1117400,103.83337,1251404,115.849639,-134004,-12.016269
2026-02-02,1083700,99.97799,2366100,219.54614,-1282400,-119.56815
2026-01-30,2278300,210.40852,3274407,302.069253,-996107,-91.660733
2026-01-29,1303500,113.75166,2366000,207.38098,-1062500,-93.62932
2026-01-28,1124400,95.75096,343500,29.25402,780900,66.49694
2026-01-27,1161000,98.5535,431200,36.7146,729800,61.8389
2026-01-26,1079904,91.17808,200419,16.87638,879485,74.3017
2026-01-23,846600,73.39215,1044400,90.6623,-197800,-17.27015
2026-01-22,974500,83.6593,1094400,93.7784,-119900,-10.1191
2026-01-21,524300,44.6454,491800,41.90487,32500,2.74053
2026-01-20,2127600,184.1607,784300,68.1709,1343300,115.9898
2026-01-19,364907,31.38439,338767,29.1291,26140,2.25529
2026-01-16,1013000,87.184,1113800,95.95262,-100800,-8.76862
2026-01-15,1686800,143.97904,779100,66.16716,907700,77.81188
2026-01-14,985905,84.966746,589900,50.87884,396005,34.087906
2026-01-13,1069900,93.72984,797000,69.61029,272900,24.11955
2026-01-12,1556811,133.86535,1220880,104.84184,335931,29.02351
2026-01-09,1089700,94.34554,984900,85.03689,104800,9.30865
2026-01-08,1415360,124.33571,795421,69.26367,619939,55.07204
2026-01-07,640200,56.91707,6666000,556.42879,-6025800,-499.51172
2026-01-06,971400,85.24421,577700,50.87454,393700,34.36967
2026-01-05,812800,71.64107,82080070793120,0.0,-82080069980320,71.64107
2025-12-31,845900,74.63305,377300,33.19723,468600,41.43582
2025-12-30,607500,53.25063,754316,65.838848,-146816,-12.588218
2025-12-29,1336200,116.07179,1396700,121.07292,-60500,-5.00113
2025-12-26,6668900,544.11326,453904,38.43467,6214996,505.67859
2025-12-25,1432100,125.67844,1919700,168.17999,-487600,-42.50155
2025-12-24,1456900,127.38846,1230000,107.48907,226900,19.89939
2025-12-23,821600,71.48588,1629100,141.37675,-807500,-69.89087
2025-12-22,1593900,133.62371,671300,56.17264,922600,77.45107
2025-12-19,1096900,90.08087,465802,38.293822,631098,51.787048
2025-12-18,1913500,151.81963,1057000,85.84829,856500,65.97134
2025-12-17,977506,79.93554,864258,70.7447,113248,9.19084
2025-12-16,698600,55.63046,1094904,87.995349,-396304,-32.364889
2025-12-15,652200,51.09551,1954500,152.662,-1302300,-101.56649
2025-12-12,1955000,157.03072,730700,58.52824,1224300,98.50248
2025-12-11,814708,67.51112,431918,35.68583,382790,31.82529
2025-12-10,1104100,92.63159,903100,75.37681,201000,17.25478
2025-12-09,858800,71.49505,761600,63.83399,97200,7.66106
2025-12-08,735800,38.38655,24685800,72.52634,-23950000,-34.13979
2025-12-05,340800,28.90906,1119100,95.11938,-778300,-66.21032
2025-12-04,434900,37.14305,1850600,158.17312,-1415700,-121.03007
2025-12-03,565700,47.33803,3397200,280.64472,-2831500,-233.30669
2025-12-02,437700,34.88733,494100,39.4273,-56400,-4.53997
2025-12-01,395900,31.60947,519700,41.50113,-123800,-9.89166
2025-11-28,292600,23.28808,413300,32.93253,-120700,-9.64445
2025-11-27,639900,51.07245,353200,28.21495,286700,22.8575
2025-11-26,661100,52.31597,547606,43.607969,113494,8.708001
2025-11-25,517300,41.03982,534408,42.41733,-17108,-1.37751
2025-11-24,801806,63.71137,261564,20.803054,540242,42.908316
2025-11-21,1041308,82.50584,409203,32.53868,632105,49.96716
2025-11-20,484300,39.39914,813600,66.22782,-329300,-26.82868
2025-11-19,897000,73.9134,536507,44.22867,360493,29.68473
2025-11-18,454100,37.40768,829216,68.408027,-375116,-31.000347
2025-11-17,435524,35.61014,726519,59.32458,-290995,-23.71444
2025-11-14,258500,20.92526,713200,57.80956,-454700,-36.8843
2025-11-13,737600,58.98708,374800,29.97864,362800,29.00844
2025-11-12,607700,47.99425,464107,36.456718,143593,11.537532
2025-11-11,1684500,131.77423,1146500,89.55554,538000,42.21869
2025-11-10,704500,54.619,426600,33.37252,277900,21.24648
2025-11-07,997600,78.09061,430601,33.555355,566999,44.535255
2025-11-06,2753204,59.86565,164617198,48.13888,-161863994,11.72677
2025-11-04,1365119,92.1337,1070400,85.70202,294719,6.43168
2025-11-03,3267500,268.30607,511102,42.053054,2756398,226.253016
2025-10-31,937800,77.69995,454004,37.671012,483796,40.028938
2025-10-30,646306,54.22576,1129170,94.78457,-482864,-40.55881
2025-10-29,558407,46.74342,834749,69.92432,-276342,-23.1809
2025-10-28,876000,71.19078,1013600,83.29955,-137600,-12.10877
2025-10-27,1119800,92.75329,1445100,120.0578,-325300,-27.30451
2025-10-24,1368600,114.94374,1388500,117.84711,-19900,-2.90337
2025-10-23,971800,83.05004,783200,67.03347,188600,16.01657
2025-10-22,1269900,105.05158,1525200,127.26148,-255300,-22.2099
2025-10-21,1584100,129.36739,1102400,90.39771,481700,38.96968
2025-10-20,1412000,119.39699,680300,57.34027,731700,62.05672
2025-10-17,764000,65.00687,704000,59.59498,60000,5.41189
2025-10-16,557300,46.795,815500,68.59376,-258200,-21.79876
2025-10-15,431000,36.02608,208700,17.5044,222300,18.52168
2025-10-14,713100,59.84395,1504400,126.22732,-791300,-66.38337
2025-10-13,807800,66.27851,1828100,149.82001,-1020300,-83.5415
2025-10-10,746500,60.38262,1092000,88.56917,-345500,-28.18655
2025-10-09,681700,55.23938,1423000,115.205162,-741300,-59.965782
2025-10-08,1071800,86.22513,2697800,216.68383,-1626000,-130.4587
2025-10-07,821800,64.70363,1184100,93.25489,-362300,-28.55126
2025-10-06,1264300,98.33901,908300,70.67844,356000,27.66057
2025-10-03,2059914,157.477222,182800,14.01614,1877114,143.461082
2025-10-02,775100,60.21655,275700,21.4353,499400,38.78125
2025-10-01,655500,50.87088,522000,40.51767,133500,10.35321
2025-09-30,1641800,126.6987,860400,66.30251,781400,60.39619
2025-09-29,616700,47.58006,574000,44.37686,42700,3.2032
2025-09-26,241800,18.98614,592000,46.40801,-350200,-27.42187
2025-09-25,411100,32.31271,368400,29.01378,42700,3.29893
2025-09-24,709000,55.06054,618800,48.03,90200,7.03054
2025-09-23,351100,27.16259,946000,73.02185,-594900,-45.85926
2025-09-22,868100,66.58292,360400,27.69261,507700,38.89031
2025-09-19,473500,36.87524,222300,17.3353,251200,19.53994
