Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-09,360000,23.44244,663400,43.12219,-303400,-19.67975
2026-02-06,1028600,67.89191,733800,48.86356,294800,19.02835
2026-02-05,516600,35.7646,441200,30.4414,75400,5.3232
2026-02-04,242100,17.25229,67101,4.762747,174999,12.489543
2026-02-03,276400,19.91274,251600,18.20659,24800,1.70615
2026-02-02,298600,20.95869,526100,36.83393,-227500,-15.87524
2026-01-30,319305,22.53954,290725,20.6486,28580,1.89094
2026-01-29,600300,41.5673,202600,14.10503,397700,27.46227
2026-01-28,291400,20.5237,403500,28.91235,-112100,-8.38865
2026-01-27,638610,43.99397,960448,66.97327,-321838,-22.9793
2026-01-26,837419,58.58247,501012,35.14102,336407,23.44145
2026-01-23,780404,54.20974,791164,54.94716,-10760,-0.73742
2026-01-22,947907,68.9728,1014575,74.40792,-66668,-5.43512
2026-01-21,467600,33.86426,532800,38.67124,-65200,-4.80698
2026-01-20,2545500,40.03188,507300,37.24453,2038200,2.78735
2026-01-16,1086400,80.02308,1401900,97.71412,-315500,-17.69104
2026-01-15,1255400,92.15918,2287100,167.15884,-1031700,-74.99966
2026-01-14,876608,43.81643,22150851,101.4698,-21274243,-57.65337
2026-01-13,654100,40.88539,8351500,103.23559,-7697400,-62.3502
2026-01-12,299308,21.75702,1495606,107.49865,-1196298,-85.74163
2026-01-09,1238400,82.72731,5097401,342.525087,-3859001,-259.797777
2026-01-08,1679600,103.85687,1297000,80.60844,382600,23.24843
2026-01-07,1740800,102.92612,1003200,59.50045,737600,43.42567
2026-01-06,514600,29.31897,185411,10.599245,329189,18.719725
2026-01-05,697000,400147009.48531,165300,0.0,531700,400147009.48531
2025-12-31,133200,7.65888,36600,2.10047,96600,5.55841
2025-12-30,60800,3.4902,11006,0.634719,49794,2.855481
2025-12-29,9200,0.52718,32000,1.83247,-22800,-1.30529
2025-12-26,61800,3.51941,14809,0.845119,46991,2.674291
2025-12-25,1380900,79.46589,9500,0.54569,1371400,78.9202
2025-12-24,80500,4.58952,49500,2.82349,31000,1.76603
2025-12-23,116300,6.86069,70500,4.07418,45800,2.78651
2025-12-22,19200,1.11241,68400,3.94835,-49200,-2.83594
2025-12-19,63600,3.62874,50201,2.881823,13399,0.746917
2025-12-18,39600,2.25786,362104,20.597151,-322504,-18.339291
2025-12-17,40919,2.33082,119507,6.77345,-78588,-4.44263
2025-12-16,189800,10.76633,47904,2.721872,141896,8.044458
2025-12-12,81000,4.64826,84101,4.807084,-3101,-0.158824
2025-12-11,120800,7.01056,205700,11.88155,-84900,-4.87099
2025-12-10,228200,13.31678,50600,2.94616,177600,10.37062
2025-12-09,185504,7.79327,3164416,6.61235,-2978912,1.18092
2025-12-08,71100,4.11894,35200,2.04204,35900,2.0769
2025-12-05,71304,4.16105,55219,3.23204,16085,0.92901
2025-12-04,183607,10.84688,24584,1.42637,159023,9.42051
2025-12-03,90700,5.30062,107466,6.279307,-16766,-0.978687
2025-12-02,28305,1.62514,46468,2.6521,-18163,-1.02696
2025-12-01,25300,1.45816,67200,3.87999,-41900,-2.42183
2025-11-28,32300,1.86608,74805,4.31895,-42505,-2.45287
2025-11-27,18400,1.06943,40104,2.331286,-21704,-1.261856
2025-11-26,119900,6.97836,19510,1.136142,100390,5.842218
2025-11-25,56900,3.32443,52802,3.091779,4098,0.232651
2025-11-24,141410,8.32746,46249,2.69101,95161,5.63645
2025-11-21,78200,4.60917,803907,47.349167,-725707,-42.739997
2025-11-20,39000,2.31803,76600,4.54915,-37600,-2.23112
2025-11-19,58900,3.51663,108900,6.50388,-50000,-2.98725
2025-11-18,47400,2.846638,130908,7.85769,-83508,-5.011052
2025-11-17,58118,3.49332,49404,2.91315,8714,0.58017
2025-11-14,45700,2.74277,37300,2.2305,8400,0.51227
2025-11-13,59000,3.52623,104500,6.23182,-45500,-2.70559
2025-11-12,112400,6.679,109100,6.46924,3300,0.20976
2025-11-11,118500,6.99315,280501,16.539495,-162001,-9.546345
2025-11-10,118100,6.9809,86100,5.09361,32000,1.88729
2025-11-07,225703,13.45415,61568,3.66281,164135,9.79134
2025-11-06,139116,8.43285,342606,20.78056,-203490,-12.34771
2025-11-04,197504,11.74578,222221,13.2715,-24717,-1.52572
2025-11-03,406200,24.29517,137103,8.178907,269097,16.116263
2025-10-31,96900,5.84699,56610,3.410234,40290,2.436756
2025-10-30,127100,7.73692,115803,7.0427,11297,0.69422
2025-10-29,172108,10.31843,176146,10.58351,-4038,-0.26508
2025-10-28,151504,9.04057,164920,9.82209,-13416,-0.78152
2025-10-27,181200,10.80247,312300,18.60225,-131100,-7.79978
2025-10-24,459600,27.38006,214800,12.79931,244800,14.58075
2025-10-23,302200,18.10184,219600,13.15717,82600,4.94467
2025-10-22,130500,7.74001,385400,22.82262,-254900,-15.08261
2025-10-21,409200,24.54237,342200,20.56686,67000,3.97551
2025-10-20,346000,21.23601,7700,0.47311,338300,20.7629
2025-10-17,220700,13.75777,168300,10.48995,52400,3.26782
2025-10-16,201800,12.64626,162800,10.20556,39000,2.4407
2025-10-15,391400,24.65766,48400,3.05412,343000,21.60354
2025-10-14,156900,9.92813,333800,21.18729,-176900,-11.25916
2025-10-13,398000,25.1483,431700,27.23336,-33700,-2.08506
2025-10-10,352300,22.53534,238900,15.30718,113400,7.22816
2025-10-09,0,25.14456,264600,17.01909,-264600,8.12547
2025-10-08,356400,23.24284,1219700,78.087,-863300,-54.84416
2025-10-07,287900,18.35559,314400,20.0962,-26500,-1.74061
2025-10-06,182900,11.65398,354200,22.52732,-171300,-10.87334
2025-10-03,253000,15.62963,0,0.0,253000,15.62963
2025-10-02,108600,6.79734,164800,10.34379,-56200,-3.54645
2025-10-01,93100,5.80881,143800,8.98132,-50700,-3.17251
2025-09-30,303600,9.57432,10214400,11.22656,-9910800,-1.65224
2025-09-29,119300,7.47234,125200,7.84643,-5900,-0.37409
2025-09-26,71300,4.49269,171700,10.82978,-100400,-6.33709
2025-09-25,35100,2.20918,88600,5.59476,-53500,-3.38558
2025-09-24,246600,15.29929,209800,13.06464,36800,2.23465
2025-09-23,49400,3.08514,625129,39.213292,-575729,-36.128152
2025-09-22,250700,15.62839,500100,31.16973,-249400,-15.54134
2025-09-19,83400,5.29093,56300,3.5725,27100,1.71843
2025-09-18,268300,17.17922,204600,13.168,63700,4.01122
2025-09-17,446700,29.28246,129500,8.4688,317200,20.81366
2025-09-16,193100,12.72795,307901,20.356571,-114801,-7.628621
2025-09-15,112300,7.3799,375500,24.77243,-263200,-17.39253
2025-09-12,198500,13.04058,565442,36.962821,-366942,-23.922241
