Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-12,10900,0.454595,175700,7.34106,-164800,-6.886465
2026-02-11,313800,13.179575,95300,3.985185,218500,9.19439
2026-02-10,328500,13.74898,495500,20.57618,-167000,-6.8272
2026-02-09,307600,12.962465,71400,2.99102,236200,9.971445
2026-02-06,554000,22.921885,852500,34.77258,-298500,-11.850695
2026-02-05,116300,4.87653,539000,22.33645,-422700,-17.45992
2026-02-04,460100,19.30693,51300,2.14877,408800,17.15816
2026-02-03,369600,15.55034,537400,22.45209,-167800,-6.90175
2026-02-02,391600,16.16596,374700,15.482615,16900,0.683345
2026-01-30,407300,17.06065,144600,6.031105,262700,11.029545
2026-01-29,60400,2.51945,55400,2.323525,5000,0.195925
2026-01-28,170900,7.199855,33000,1.39018,137900,5.809675
2026-01-27,611500,25.80595,51600,2.1735,559900,23.63245
2026-01-26,283800,11.93785,168700,7.05908,115100,4.87877
2026-01-23,528800,22.85102,136800,5.838425,392000,17.012595
2026-01-22,371600,16.20108,303900,13.129555,67700,3.071525
2026-01-21,298200,12.964705,458800,19.886925,-160600,-6.92222
2026-01-20,689000,29.13571,561000,23.7053,128000,5.43041
2026-01-19,109600,4.561835,256500,10.673835,-146900,-6.112
2026-01-16,438200,18.316905,215800,8.95902,222400,9.357885
2026-01-15,365100,15.12809,503200,20.762855,-138100,-5.634765
2026-01-14,149200,6.237835,427300,17.7785,-278100,-11.540665
2026-01-13,207400,8.61758,253800,10.599215,-46400,-1.981635
2026-01-12,470600,19.74981,371700,15.561005,98900,4.188805
2026-01-09,497300,20.776325,469500,19.45137,27800,1.324955
2026-01-08,260800,10.864715,299400,12.50003,-38600,-1.635315
2026-01-07,202700,8.50737,334600,14.061965,-131900,-5.554595
2026-01-06,855000,35.25425,141200,5.78341,713800,29.47084
2026-01-05,228000,94096958.74601,214600,0.0,13400,94096958.74601
2025-12-31,125800,5.2361,121300,5.04876,4500,0.18734
2025-12-30,54500,2.27661,17700,0.74128,36800,1.53533
2025-12-29,53800,2.24486,163700,6.81001,-109900,-4.56515
2025-12-26,178800,7.513395,104404,4.37091,74396,3.142485
