Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-10,12600,0.69246,183800,10.42791,-171200,-9.73545
2026-02-09,21200,1.20355,17200,0.98556,4000,0.21799
2026-02-06,285600,16.21279,69400,3.95189,216200,12.2609
2026-02-05,4400,0.25918,33100,1.90435,-28700,-1.64517
2026-02-04,16600,0.99335,11800,0.70788,4800,0.28547
2026-02-03,10100,0.61073,46800,2.777189,-36700,-2.166459
2026-02-02,267700,15.81287,24900,1.46676,242800,14.34611
2026-01-30,45700,2.68695,17500,1.0288,28200,1.65815
2026-01-29,9100,0.52165,3300,0.19008,5800,0.33157
2026-01-28,18200,1.14483,141000,8.68113,-122800,-7.5363
2026-01-27,14100,0.82164,8000,0.48338,6100,0.33826
2026-01-26,91700,5.26154,249000,14.45212,-157300,-9.19058
2026-01-23,27000,1.49294,8500,0.47108,18500,1.02186
2026-01-22,82500,4.78088,10800,0.61893,71700,4.16195
2026-01-21,159100,9.19825,18600,1.08122,140500,8.11703
2026-01-20,113600,6.73161,28300,1.67397,85300,5.05764
2026-01-19,28300,1.56181,54100,2.94492,-25800,-1.38311
2026-01-16,55400,2.97743,8700,0.45974,46700,2.51769
2026-01-15,114200,5.4714,14200,0.68597,100000,4.78543
2026-01-14,10000,0.481295,117900,5.704745,-107900,-5.22345
2026-01-13,2100,0.09324,73400,3.22758,-71300,-3.13434
2026-01-12,82600,0.0,0,0.0,82600,0.0
2026-01-09,67800,2.901675,12000,0.51106,55800,2.390615
2026-01-08,129300,5.5048,325100,13.343075,-195800,-7.838275
2026-01-07,7800,0.321205,11900,0.472745,-4100,-0.15154
2026-01-06,375500,14.21855,6900,0.2562,368600,13.96235
2026-01-05,2400,87335.55861,15400,0.0,-13000,87335.55861
2025-12-31,14200,0.508765,9900,0.35436,4300,0.154405
2025-12-30,2500,0.089665,0,0.0,2500,0.089665
2025-12-29,2300,0.083665,8100,0.290785,-5800,-0.20712
2025-12-26,13900,0.487535,2700,0.094725,11200,0.39281
2025-12-25,9500,0.334925,47100,1.666895,-37600,-1.33197
2025-12-24,0,0.03609,0,0.0,0,0.03609
2025-12-23,61000,2.169155,12000,0.42277,49000,1.746385
2025-12-22,4100,0.14413,1200,0.041955,2900,0.102175
2025-12-19,7200,0.250645,2000,0.06961,5200,0.181035
2025-12-18,10800,0.37649,10800,0.37704,0,-0.00055
2025-12-17,900,0.031185,39100,1.37216,-38200,-1.340975
2025-12-16,9900,0.334065,1800,0.06159,8100,0.272475
2025-12-15,3300,0.0,45600,0.660345,-42300,-0.660345
