Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-12,1949000,46.268345,1541400,36.54598,407600,9.722365
2026-02-11,3208100,75.23692,1414300,33.152885,1793800,42.084035
2026-02-10,974100,22.40451,1607800,36.91136,-633700,-14.50685
2026-02-09,1101000,0.0,1784900,41.01913,-683900,-41.01913
2026-02-06,1427200,33.04501,2396900,55.57853,-969700,-22.53352
2026-02-05,1211300,28.52475,2644500,62.142675,-1433200,-33.617925
2026-02-04,1175200,27.82349,1368500,32.34731,-193300,-4.52382
2026-02-03,2557000,60.818765,2973901,71.146467,-416901,-10.327702
2026-02-02,1031400,24.612545,1218200,29.024505,-186800,-4.41196
2026-01-30,5500400,132.05068,342600,8.22521,5157800,123.82547
2026-01-29,4816500,115.173705,989500,23.673195,3827000,91.50051
2026-01-28,0,0.0,0,2.9e-05,0,-2.9e-05
2026-01-27,5283500,130.39044,1280601,31.595438,4002899,98.795002
2026-01-23,1678800,41.97556,1044901,26.101783,633899,15.873777
2026-01-22,1341200,33.465685,1064200,26.51621,277000,6.949475
2026-01-21,610300,15.19892,1686800,42.00705,-1076500,-26.80813
2026-01-19,949100,23.75356,912800,22.78783,36300,0.96573
2026-01-16,1610000,39.937195,1602201,39.695973,7799,0.241222
2026-01-15,1034700,25.60383,2286900,56.456365,-1252200,-30.852535
2026-01-14,1022500,25.450465,924200,22.840205,98300,2.61026
2026-01-13,2597400,65.503995,1908200,48.146675,689200,17.35732
2026-01-12,1572900,39.66164,1696200,42.710985,-123300,-3.049345
2026-01-09,1039400,25.60752,15680300,377.33789,-14640900,-351.73037
2026-01-08,1353700,33.578145,5361507,129.143193,-4007807,-95.565048
2026-01-07,1198000,29.498075,2485400,60.81791,-1287400,-31.319835
2026-01-06,2314800,55.45036,420800,10.09482,1894000,45.35554
2026-01-05,918200,22.037065,1630600,39.20181,-712400,-17.164745
2025-12-30,14582400,350.04201,288300,6.95037,14294100,343.09164
2025-12-29,4462700,106.68115,201728,4.81815,4260972,101.863
2025-12-26,906000,21.61152,319900,7.63636,586100,13.97516
2025-12-24,926400,22.460175,721900,17.527615,204500,4.93256
2025-12-23,643500,15.655955,1189100,28.66525,-545600,-13.009295
2025-12-22,1021000,24.74661,1640700,39.65871,-619700,-14.9121
2025-12-16,1700300,40.351275,506800,12.01318,1193500,28.338095
2025-12-15,437400,10.293845,573895,13.508226,-136495,-3.214381
2025-12-11,901900,21.74702,841400,20.233635,60500,1.513385
2025-12-10,0,0.0,0,0.0,0,0.0
2025-12-09,1032500,24.85387,2806140,67.550442,-1773640,-42.696572
2025-12-08,676500,16.44496,620400,15.042825,56100,1.402135
2025-12-05,634600,15.576415,949200,23.37699,-314600,-7.800575
2025-12-03,834600,20.328845,777400,18.88143,57200,1.447415
2025-12-02,175400,4.19691,807300,19.342745,-631900,-15.145835
2025-12-01,403300,9.739635,1496100,36.13121,-1092800,-26.391575
2025-11-28,229700,5.594485,483800,11.76092,-254100,-6.166435
2025-11-27,315000,7.671065,278800,6.792915,36200,0.87815
2025-11-25,440100,10.67052,2556300,62.00527,-2116200,-51.33475
2025-11-21,393700,9.736095,394900,9.75365,-1200,-0.017555
2025-11-20,415400,10.33831,491700,12.22042,-76300,-1.88211
2025-11-18,491100,12.367585,1986401,49.874338,-1495301,-37.506753
2025-11-14,356600,8.906985,387401,9.672583,-30801,-0.765598
2025-11-13,714100,17.94616,652001,16.368048,62099,1.578112
2025-11-12,840700,21.047245,781200,19.496595,59500,1.55065
2025-11-11,624300,15.550185,1351802,33.614471,-727502,-18.064286
2025-11-07,687800,17.291985,504301,12.664259,183499,4.627726
2025-11-06,484800,12.336195,667901,17.020369,-183101,-4.684174
2025-11-05,477300,12.25702,715700,18.38541,-238400,-6.12839
2025-11-04,900200,23.12451,2691200,68.921863,-1791000,-45.797353
2025-11-03,1429800,36.626315,1220203,31.339886,209597,5.286429
2025-10-31,1810800,46.28824,489001,12.310128,1321799,33.978112
2025-10-29,548600,13.95144,729303,18.532821,-180703,-4.581381
2025-10-28,1046200,26.374375,509800,12.803865,536400,13.57051
2025-10-27,650400,16.42908,2087902,52.508902,-1437502,-36.079822
2025-10-24,1507600,37.7622,1422802,35.579772,84798,2.182428
2025-10-23,1260600,31.62147,881202,22.073397,379398,9.548073
2025-10-22,850800,21.19481,2050901,51.195373,-1200101,-30.000563
2025-10-21,1060800,26.582885,2073701,51.975723,-1012901,-25.392838
2025-10-20,2100500,53.37521,2083501,52.773215,16999,0.601995
