Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-10,100000,13.90387,405700,57.30984,-305700,-43.40597
2026-02-09,207100,27.36547,27600,3.65052,179500,23.71495
2026-02-06,407200,54.00456,654000,86.96617,-246800,-32.96161
2026-02-05,144500,18.29345,353300,45.47175,-208800,-27.1783
2026-02-04,419800,51.42797,193600,23.78599,226200,27.64198
2026-02-03,295200,38.4935,339500,44.29091,-44300,-5.79741
2026-02-02,396200,51.94566,473400,62.56787,-77200,-10.62221
2026-01-30,61300,8.59314,163400,22.93983,-102100,-14.34669
2026-01-29,16100,2.26067,68800,9.67571,-52700,-7.41504
2026-01-28,85100,12.43374,13900,2.02646,71200,10.40728
2026-01-27,499500,78.58677,38900,5.99142,460600,72.59535
2026-01-26,190100,30.54232,107100,17.33961,83000,13.20271
2026-01-23,517100,85.19172,122500,20.29542,394600,64.8963
2026-01-22,282900,45.20694,199100,31.85271,83800,13.35423
2026-01-21,139800,22.57241,241500,39.04989,-101700,-16.47748
2026-01-20,608000,97.51287,461800,73.94456,146200,23.56831
2026-01-16,406000,65.19903,407600,64.81722,-1600,0.38181
2026-01-15,240500,36.76691,552600,84.73074,-312100,-47.96383
2026-01-14,110000,18.08247,392900,63.79978,-282900,-45.71731
2026-01-13,246100,41.54247,271000,44.994,-24900,-3.45153
2026-01-12,609500,101.56997,360700,60.75053,248800,40.81944
2026-01-09,475800,84.63292,471900,83.2149,3900,1.41802
2026-01-08,249900,45.52863,270900,49.54059,-21000,-4.01196
2026-01-07,175200,30.7259,268600,46.84169,-93400,-16.11579
2026-01-06,713200,123.59066,79500,13.88333,633700,109.70733
2026-01-05,159800,27.21114,203500,35.09835,-43700,-7.88721
2025-12-31,77100,12.8723,573900,94.31508,-496800,-81.44278
2025-12-30,62200,9.90136,71300,11.40416,-9100,-1.5028
2025-12-29,41700,6.56741,159800,25.20647,-118100,-18.63906
2025-12-26,104800,15.50597,114900,16.93164,-10100,-1.42567
2025-12-25,112900,18.85424,62100,10.38467,50800,8.46957
2025-12-24,158100,26.47122,102600,17.51689,55500,8.95433
2025-12-23,50600,8.50986,134100,22.5411,-83500,-14.03124
2025-12-22,38200,5.97219,42800,6.60828,-4600,-0.63609
2025-12-19,174200,25.83481,21900,3.28891,152300,22.5459
2025-12-18,117200,16.60697,573000,81.34389,-455800,-64.73692
2025-12-17,11900,1.72131,239400,34.35246,-227500,-32.63115
2025-12-16,537600,77.09303,122100,17.7522,415500,59.34083
2025-12-12,128700,18.36076,163200,23.29585,-34500,-4.93509
2025-12-11,182800,26.00907,182500,26.34961,300,-0.34054
2025-12-10,160800,24.3597,15400,2.3144,145400,22.0453
2025-12-09,545600,87.54678,80400,12.97801,465200,74.56877
2025-12-08,20500,3.0813,201500,30.31396,-181000,-27.23266
2025-12-05,1700,0.24212,190800,27.24112,-189100,-26.999
2025-12-04,109100,29.00295,48500,12.94834,60600,16.05461
2025-12-03,60500,16.68547,102601,28.143684,-42101,-11.458214
2025-12-02,127600,34.18003,66800,18.08481,60800,16.09522
2025-12-01,70700,19.01351,110800,30.10064,-40100,-11.08713
2025-11-28,35700,9.20807,133600,34.48563,-97900,-25.27756
2025-11-27,55100,13.67461,73600,18.37485,-18500,-4.70024
