Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-11,1990600,55.466815,1219800,33.81157,770800,21.655245
2026-02-10,1128704,23.848805,7440940,29.18565,-6312236,-5.336845
2026-02-09,620800,16.719745,268000,7.164275,352800,9.55547
2026-02-06,1596700,43.154055,2706800,73.23861,-1110100,-30.084555
2026-02-05,741595,20.59287,1012100,27.92355,-270505,-7.33068
2026-02-04,1692500,46.557165,811100,22.258355,881400,24.29881
2026-02-03,1589300,44.199175,823300,22.827815,766000,21.37136
2026-02-02,1311800,36.2484,1876700,51.76825,-564900,-15.51985
2026-01-30,1428555,39.80247,253516,7.0306,1175039,32.77187
2026-01-29,654600,18.22766,345300,9.619365,309300,8.608295
2026-01-28,886600,24.788415,931500,25.96352,-44900,-1.175105
2026-01-27,1495202,41.560755,346852,9.633565,1148350,31.92719
2026-01-26,2539118,71.25046,3036378,84.81717,-497260,-13.56671
2026-01-23,1667209,48.170375,321745,9.24038,1345464,38.929995
2026-01-22,2590843,75.878055,575663,16.77721,2015180,59.100845
2026-01-21,750000,21.926315,3569800,103.976575,-2819800,-82.05026
2026-01-20,2369000,71.762238,2035909,61.58968,333091,10.172558
2026-01-16,1290900,37.423795,848300,24.5968,442600,12.826995
2026-01-15,1130500,32.85598,1735300,50.351465,-604800,-17.495485
2026-01-14,576221,17.22509,1318096,39.373285,-741875,-22.148195
2026-01-13,1454000,44.76926,662200,20.35146,791800,24.4178
2026-01-12,2415817,70.98973,2238547,65.754435,177270,5.235295
2026-01-09,1418116,40.86292,1540836,43.99536,-122720,-3.13244
2026-01-08,1032689,30.288745,1385989,40.55983,-353300,-10.271085
2026-01-07,1545600,45.48197,1051813,30.841329,493787,14.640641
2026-01-06,2047500,58.182455,14723453,431.047013,-12675953,-372.864558
2026-01-05,5884602,22.05686,147745455,34.300365,-141860853,-12.243505
2025-12-31,508829,14.64657,461002,13.225775,47827,1.420795
2025-12-30,1653923,47.32854,171243,4.8904,1482680,42.43814
2025-12-29,299700,8.390975,299222,8.406465,478,-0.01549
2025-12-26,1255100,35.266725,688562,19.147467,566538,16.119258
2025-12-25,14727600,431.543195,410821,11.946878,14316779,419.596317
2025-12-24,6431300,184.984335,614621,17.836659,5816679,167.147676
2025-12-23,842000,24.419145,484633,14.018641,357367,10.400504
2025-12-22,940427,26.90303,456353,12.988645,484074,13.914385
2025-12-19,523500,14.789635,409329,11.590919,114171,3.198716
2025-12-18,342725,9.601698,1156428,32.337421,-813703,-22.735723
2025-12-17,465524,13.04399,1016756,28.513375,-551232,-15.469385
2025-12-16,1655200,45.602424,566035,15.52982,1089165,30.072604
2025-12-12,755209,20.94397,839400,22.736065,-84191,-1.792095
2025-12-11,803400,23.028155,537433,15.259788,265967,7.768367
2025-12-10,749627,21.569575,755584,21.74184,-5957,-0.172265
2025-12-09,1558928,44.781195,729520,21.12422,829408,23.656975
2025-12-08,576900,17.231665,446724,13.310044,130176,3.921621
2025-12-05,540632,16.181065,240845,7.202925,299787,8.97814
2025-12-04,1276937,38.595995,599757,18.0843,677180,20.511695
2025-12-03,930511,27.758855,1121000,33.11317,-190489,-5.354315
2025-12-02,569321,16.47607,416614,12.044765,152707,4.431305
2025-12-01,727200,21.23288,710044,20.758513,17156,0.474367
2025-11-28,403725,11.687395,644117,18.66296,-240392,-6.975565
2025-11-27,558600,16.29706,933740,27.318145,-375140,-11.021085
2025-11-26,1206700,34.453865,876541,25.133444,330159,9.320421
2025-11-25,1169329,33.458795,417216,11.89671,752113,21.562085
2025-11-24,1422529,40.93144,984412,28.375875,438117,12.555565
