Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2026-02-09,747700,12.634145,755300,12.679865,-7600,-0.04572
2026-02-06,393902,6.63723,582332,9.859505,-188430,-3.222275
2026-02-05,149700,2.599886,770501,13.221575,-620801,-10.621689
2026-02-04,821265,14.190452,602102,10.4084,219163,3.782052
2026-02-03,720900,12.397165,236200,4.059985,484700,8.33718
2026-02-02,592600,10.18163,958701,16.412561,-366101,-6.230931
2026-01-30,2146101,36.67388,131816,2.23581,2014285,34.43807
2026-01-29,827200,14.046396,551101,9.27912,276099,4.767276
2026-01-28,1704001,29.00993,233916,3.98046,1470085,25.02947
2026-01-27,4142003,71.06441,282448,4.84368,3859555,66.22073
2026-01-26,2173201,36.91584,189216,3.22014,1983985,33.6957
2026-01-23,321600,5.58992,253800,4.40805,67800,1.18187
2026-01-22,821500,14.33225,345200,6.002265,476300,8.329985
2026-01-21,154302,2.670215,364933,6.303115,-210631,-3.6329
2026-01-20,2946100,51.95331,532300,9.350915,2413800,42.602395
2026-01-16,293500,5.145955,288500,5.03268,5000,0.113275
2026-01-15,323602,5.646045,336633,5.88928,-13031,-0.243235
2026-01-14,330102,5.812618,391800,6.935675,-61698,-1.123057
2026-01-13,208501,3.766715,231417,4.166415,-22916,-0.3997
2026-01-12,642702,11.54198,414533,7.437775,228169,4.104205
2026-01-09,431600,7.64134,1348580,23.820624,-916980,-16.179284
2026-01-08,736489,13.1237,240271,4.22807,496218,8.89563
2026-01-07,318300,5.557555,266100,4.6189,52200,0.938655
2026-01-06,493100,8.320965,373803,6.362356,119297,1.958609
2026-01-05,344300,577732016.572212,987375,0.063002,-643075,577732016.50921
2025-12-31,76700,1.316875,86000,1.4753,-9300,-0.158425
2025-12-30,121900,0.0,30180020000,1.55,-30179898100,-1.55
2025-12-29,64600,1.10056,95401,1.621236,-30801,-0.520676
2025-12-26,276200,4.67705,206101,3.465761,70099,1.211289
2025-12-25,171500,2.95956,107900,1.84665,63600,1.11291
2025-12-24,300900,5.22596,140601,2.436106,160299,2.789854
2025-12-23,209100,3.664305,710501,12.365211,-501401,-8.700906
2025-12-22,177501,3.039315,323416,5.53644,-145915,-2.497125
2025-12-19,180900,3.03332,48000,0.804095,132900,2.229225
2025-12-18,111600,1.850105,380600,6.292765,-269000,-4.44266
2025-12-17,35900,0.60055,252500,4.21376,-216600,-3.61321
2025-12-16,583900,9.564245,205201,3.361685,378699,6.20256
2025-12-12,123900,2.076255,353501,5.868071,-229601,-3.791816
2025-12-11,211800,3.5838,138300,2.33001,73500,1.25379
2025-12-10,292501,4.966495,106216,1.80154,186285,3.164955
2025-12-09,431500,7.305185,299700,5.099245,131800,2.20594
2025-12-08,390800,6.78646,150400,2.5971,240400,4.18936
2025-12-05,203700,0.0,159600,0.0,44100,0.0
2025-12-04,273100,4.78314,521050,9.104575,-247950,-4.321435
2025-12-03,277500,4.8343,301200,5.22524,-23700,-0.39094
2025-12-02,72400,1.232945,236500,4.004125,-164100,-2.77118
2025-12-01,184100,3.15214,149100,2.55251,35000,0.59963
2025-11-28,62000,1.06806,370500,6.382485,-308500,-5.314425
2025-11-27,227800,3.982635,894200,15.633385,-666400,-11.65075
2025-11-26,344100,5.88416,390602,6.747392,-46502,-0.863232
2025-11-25,244700,4.15857,195400,3.31744,49300,0.84113
2025-11-24,259902,4.4729,103732,1.78098,156170,2.69192
2025-11-21,464500,7.891445,159701,2.721241,304799,5.170204
2025-11-20,114100,1.961815,159600,2.73726,-45500,-0.775445
2025-11-19,198400,3.44116,329702,5.714068,-131302,-2.272908
2025-11-18,495300,8.661735,322100,5.60185,173200,3.059885
2025-11-17,156300,2.666145,88200,1.507095,68100,1.15905
2025-11-14,116500,1.97101,90201,1.524611,26299,0.446399
2025-11-13,240900,4.11764,231002,3.936417,9898,0.181223
2025-11-12,321503,5.493525,361647,6.159805,-40144,-0.66628
2025-11-11,233100,3.87166,498901,8.280775,-265801,-4.409115
2025-11-10,287001,4.768875,113415,1.87779,173586,2.891085
2025-11-07,251102,4.202445,221532,3.69379,29570,0.508655
2025-11-06,243304,4.13361,325263,5.49033,-81959,-1.35672
2025-11-05,143700,2.45801,273100,4.659875,-129400,-2.201865
2025-11-04,504600,8.56333,1110800,18.88809,-606200,-10.32476
2025-11-03,556400,9.496355,395206,6.693438,161194,2.802917
2025-10-31,730000,12.44946,257603,4.348263,472397,8.101197
2025-10-30,489501,8.46938,450216,7.793945,39285,0.675435
2025-10-29,347703,6.325085,259350,4.699555,88353,1.62553
