t,open,high,low,close,volume,date_vn,Ticker,Date,ret_1d_pct,ret_5d_pct,ret_20d_pct,ret_60d_pct,ret_120d_pct,ret_252d_pct,sma_20,sma_50,sma_200,ema_20,ema_50,dist_sma20_pct,dist_sma50_pct,dist_sma200_pct,dist_ema20_pct,range_pct,body_pct,gap_pct,close_location_pct,traded_value,adv20_shares,adv60_shares,avg_value_20,avg_value_60,volume_ratio_20,value_ratio_20,atr14,atr14_pct,realized_vol_20d_pct,realized_vol_60d_pct,downside_vol_20d_pct,rsi14,high_52w,low_52w,pos_52w_pct,drawdown_60d_pct,drawdown_252d_pct,excess_ret_20d_vs_vnindex_pct,excess_ret_60d_vs_vnindex_pct,beta_60d_vs_vnindex,corr_60d_vs_vnindex,excess_ret_20d_vs_vn30_pct,excess_ret_60d_vs_vn30_pct,beta_60d_vs_vn30,corr_60d_vs_vn30
1753056000,28.443,28.443,27.815,28.008,5258300,2025-07-21,VRE,2025-07-21,-1.5293745385507984,1.2215395735453383,17.168674698795172,32.11943959620736,74.7005988023952,43.56450868829771,25.72165,25.12336,19.601885,26.36561010725972,24.83419986981617,8.88881545312994,11.481903694410288,42.88421751275451,6.229288402804878,2.207924621172169,-1.5293745385507937,0.0,30.73248407643277,147274466.4,5393925.0,8774021.666666666,141452584.65,216382596.28,0.9748559722280158,1.0411578322475001,0.8382142857142855,2.992767372587423,31.127226233373584,34.11143101068077,8.908280956198764,79.9911268855368,29.264,15.549,90.84214363835217,-2.523231127971326,-2.523231127971326,7.827497535238059,9.489381792739152,1.2006384358423101,0.38452585586842675,4.7584338680395355,7.176229871256481,1.1770195802080863,0.4305962476929043
1753142400,27.767,28.974,27.525,28.974,5086200,2025-07-22,VRE,2025-07-22,3.449014567266495,6.572994445874869,20.484031936127757,31.58038147138964,84.0437019627771,51.895150720838814,25.967950000000002,25.21222,19.65307,26.614028192282603,24.996544972960635,11.57600041589728,14.920463172223641,47.427348500768595,8.867398015313332,5.173521850899749,4.309483004855759,-0.8604684375892568,100.0,147367558.8,5397095.0,8583075.0,142781547.87,212767441.25999996,0.9423958629596106,1.0321190727962655,0.8899999999999998,3.0717194726306336,32.48205058574528,33.94243502910107,8.908280956198764,81.5717788068646,29.264,15.549,97.88552679547941,0.0,0.0,10.038236374328768,8.18642226102466,1.2037447175499985,0.3959523837429395,7.2778520072242845,5.329676258148417,1.2034955415244064,0.4526428712251679
1753228800,28.974,28.974,28.25,28.25,4012000,2025-07-23,VRE,2025-07-23,-2.498792020432117,1.5639043681466847,18.662578233292738,28.29246139872843,77.81834204066217,45.162119110014906,26.1901,25.300120000000003,19.701845,26.76983503111283,25.12413144460924,7.865185699940058,11.659549440872198,43.38758628950741,5.529227084017774,2.4987920204321123,-2.4987920204321123,0.0,0.0,113339000.0,5388435.0,8334671.666666667,143466645.05,207714179.1933333,0.7445575570643425,0.7900024424527379,0.9107142857142855,3.223767383059418,34.073872804390184,34.475694892868006,11.544666064119376,75.60914026006816,29.264,15.549,92.60663507109005,-2.498792020432117,-2.498792020432117,8.012495921238607,5.263410692188565,1.2222919219547106,0.39591028548345963,5.856851312945512,2.7963257149190817,1.237464392739154,0.46013796805514057
1753315200,28.298,28.781,27.477,28.781,4625400,2025-07-24,VRE,2025-07-24,1.8796460176991214,0.167055302265684,21.633843293043697,29.004930524428516,80.06131131131131,49.75284874343095,26.446050000000003,25.40926,19.75569,26.961374551959228,25.267538054624566,8.829106804229724,13.269729224699978,45.684610357826,6.749008454795358,4.615929203539817,1.7097345132743382,0.1699115044247801,100.0,133123637.39999999,5502735.0,8172823.333333333,147355082.78,204602192.26666668,0.8405638287142666,0.9034207364177085,0.972785714285714,3.3799580080112372,33.77450660162096,34.556086861186095,11.621314186041518,76.87612208258525,29.264,15.549,96.47830842143638,-0.6661144474356395,-0.6661144474356395,10.258474426480046,5.022211254783901,1.2607673106639035,0.40562926830794127,8.128510442547986,2.4176652232824374,1.27742137734208,0.47040501661531386
1753401600,28.298,28.781,28.105,28.491,2340600,2025-07-25,VRE,2025-07-25,-1.0076091866161652,0.16875856977112136,18.950400801603195,24.73621995534345,80.97567172711682,47.13385664118983,26.673000000000002,25.50584,19.809775,27.10705316605835,25.39394832699223,6.815881228208287,11.703829397502696,43.822935899070046,5.105486108960511,2.3487717591466537,0.6705812862652493,-1.6781904728814134,57.10059171597636,66686034.6,5435505.0,7888385.0,146275988.99,198325742.795,0.4306131628983875,0.4558918730302272,0.9866428571428568,3.4629983403280225,34.503609926543874,34.44449061462228,11.712271146442932,73.25147465992535,29.264,15.549,94.36383521691579,-1.6670118036860693,-1.6670118036860693,7.306435334648741,-0.12148207515481246,1.2771611951513482,0.41167942335196306,5.843732960503932,-2.7198206026341403,1.3174899553021795,0.4844627210652489
1753660800,28.781,28.781,28.105,28.346,4276400,2025-07-28,VRE,2025-07-28,-0.5089326453967868,1.206798057697811,19.065820977023563,17.872588157019308,80.05462745347138,46.3850444123115,26.89995,25.594679999999997,19.863374999999998,27.22504810262422,25.509715059267045,5.375660549554917,10.749577646604692,42.70485252380325,4.117355066372608,2.3726790916429694,-1.5267979361903714,1.0178652907935737,35.65088757396453,121218834.4,5495135.0,7728090.0,148666129.38,194777301.42166668,0.7782156398341442,0.8153762723596376,1.0038571428571426,3.541441977200108,34.449697033705455,32.94337001273362,11.70025384426861,70.99975496201911,29.264,15.549,93.30659861465548,-2.1674604818112786,-2.1674604818112786,5.8869855980093995,-7.720734692865783,1.0646214530458646,0.3664364710617029,4.3070294558670525,-10.544342947713314,1.2004738392342242,0.4687849832436422
1753747200,28.395,28.491,27.042,27.042,8023000,2025-07-29,VRE,2025-07-29,-4.600296338107668,-6.668047214744243,12.900801603206414,12.450099800399217,66.16689197492933,38.954832742407916,27.054449999999996,25.637160000000005,19.909975000000003,27.207614949993342,25.569804664785984,-0.04601830752425373,5.479702119891572,35.821365923362514,-0.6087080778588438,5.1118323572990825,-4.773160234248211,0.17286389614055153,0.0,216957966.0,5769365.0,7623481.666666667,156474039.83999997,192662027.92166668,1.3906209782185734,1.3865428809906544,1.034928571428571,3.8271154923029767,39.606661027669816,34.43481644271586,18.688814810446388,56.81684507704978,29.264,15.549,83.79876048122496,-6.668047214744243,-6.668047214744243,4.513035244267783,-7.797092115539426,1.0744053318517301,0.4556596417268114,3.0692115316694597,-10.4065450929824,1.1349205854689715,0.533280660607426
1753833600,26.898,27.332,26.077,27.139,6229900,2025-07-30,VRE,2025-07-30,0.35870127949115815,-3.9327433628318587,11.508751746240442,12.853459747172336,68.26213652427302,42.641648270787336,27.194499999999998,25.68256,19.956335,27.20108019285112,25.631341736755164,-0.20408538491238915,5.670930000747587,35.99190432511781,-0.2282269395589509,4.640928925375338,0.8912062717254627,-0.5325049922343061,84.62151394422298,169073256.1,5889280.0,7555648.333333333,160265028.60500002,191351715.60333332,1.0578372908063465,1.0549603838820591,1.007285714285714,3.711580066641048,39.44751223494164,34.43293248203743,18.688814810446388,47.58709308966304,29.264,15.549,84.50601531170253,-6.333264305929454,-6.333264305929454,2.622366606957316,-7.721250138701462,1.0718744651651302,0.45585978156340456,1.526016846458944,-10.24285667794844,1.1345937982226215,0.5333895428275505
1753920000,26.656,27.429,26.608,27.139,5569600,2025-07-31,VRE,2025-07-31,0.0,-5.705152704909489,12.177076013722976,12.400082832884651,66.7629347425341,45.59549356223176,27.3418,25.735680000000002,20.002935,27.195167793531965,25.690465590215748,-0.7417214667651773,5.452818810305371,35.675089680589366,-0.2065359329951444,3.0251667342201185,1.779726592726337,-1.7797265927263384,64.67722289890379,151153374.4,5824995.0,7513961.666666667,159530183.68,190623114.07666668,0.9561553271719546,0.9474907563774705,1.007285714285714,3.711580066641048,39.269227601730464,34.43391518992216,18.841251351197165,46.479078582883794,29.264,15.549,84.50601531170253,-6.333264305929454,-6.333264305929454,3.4532345132453965,-5.927212804223549,1.095487366216438,0.46046976427200864,3.128331752313306,-7.149173328761416,1.1551292068314853,0.5381091341382921
1754006400,26.946,27.525,26.801,27.477,3122700,2025-08-01,VRE,2025-08-01,1.2454401414937921,-3.5590186374644617,13.120625771922612,13.79995858355767,71.38847305389223,50.1311332094853,27.501149999999996,25.78976,20.048569999999998,27.22200895605273,25.76052576314846,-0.0878145095750349,6.542286550941134,37.05216880804967,0.9367091325218846,2.6677475220162874,1.9565938317550344,-0.7111536902612348,93.3701657458566,85802427.9,5751700.0,7431631.666666667,158247450.375,188808670.16666666,0.5429177460576873,0.5422041726212551,0.9796428571428566,3.5653195659746575,39.325393488455624,34.494787266377394,18.841251351197165,48.65016086165896,29.264,15.549,86.97047028800584,-5.166701180368605,-5.166701180368605,5.316563679736053,-4.1839442018917214,1.069421463894951,0.4503713254902248,4.701595297101125,-5.564803849424392,1.1463137423772654,0.5334617319283791
