SnapshotDate,Ticker,HorizonMonths,HorizonDays,ForecastWindow,BaseClose,Variant,Model,EvalRows,PeakRetMAEPct,PeakDayMAE,DrawdownMAEPct,SelectionScore,PredPeakRetPct,PredPeakDays,PredPeakPrice,PredDrawdownPct,PredDrawdownPrice
2026-04-15,NVL,1,21,1M,17.5,recent_focus,hist_gbm,40,7.819010514101845,5.80494561253901,6.289507011892438,11.834505861928914,7.567472464137024,7.2,18.824307681223974,-8.63304965527607,15.989216310326688
2026-04-15,VNINDEX,1,21,1M,1800.65,full_2y,ridge,40,3.265343361414408,6.171524149898772,4.955601103094713,6.66887253544658,5.149718608644009,14.1,1893.3784081265485,-3.188408323846162,1743.2379255166643
